Sample_ID,Source,Reference,Target_Language,Model,Prediction
77,kun(t)(k)el : sati : sten : þansi : eftiR : kunar : faþur : sin : sun : hruþa : halgi : lagþi : han : i : sten:þr : bruþur : sin : a : haklati : i : baþum,"Gunnkell placed this stone in memory of Gunnarr, his father, Hróði's son. Helgi laid him, his brother, in a stone coffin in Bath in England.",de,gemma-2-2b-it-ft_20_epochs,"Gunnkell placed this stone in memory of Gunnarr, his father, Hróði's son. Helgi laid him, his brother, in a stone coffin in Bathum / Bóthum."
78,[sihtia]rf ' auk humbiurn ' [auk þur](b)iurn ' þiR lit[u] r[i](t)a stin þino auk b[ru * kira at iu]n faþur * [sin],"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jón, their father.",de,gemma-2-2b-it-ft_20_epochs,"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jǫrn, their father."
79,...[r + kiarþi + kuml + þasi ·] -ftiR + kum... ...-a...-...[n +] ¶ ...----------…,... made these monuments in memory of Gummi(?) ... …,de,gemma-2-2b-it-ft_20_epochs,"... made these monuments in memory of Kymir, ... ..."
80,d	e	g	g	p	c|z	?	?	?,d	e	g	g	p	c/z	?	?	?,de,gemma-2-2b-it-ft_20_epochs,d	e	g	g	p	c	z	?	?	?
81,+ uibaurn + risti + stin + þasa + aftiR + þurkiR + bruþur + sin,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother.",de,gemma-2-2b-it-ft_20_epochs,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother."
82,§A (f)uþ sinniþik §B i guþ gæti ' (i)tþ(i)inatui--i guþ,§A cunt(?) ... §B ... May God protect ... God,de,gemma-2-2b-it-ft_20_epochs,"§A May God's name be hallowed. §B May God be gracious/merciful ... §C ... ... §D I wanted to make the runes, but then I ... §E ..."
83,...fi... ...(k)þu : yfiR : mu…,... laid over ...,de,gemma-2-2b-it-ft_20_epochs,... ... over(?) ...
84,§P kuþbirn : uti : þaiR r(a)isþu : stan þansi : at : kuþmar : f(a)þur : sin : stuþ : triki:l(a) : i · stafn skibi : likR uistarla uf huln sar tu :,"§P Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. He who died stood valiantly in the staff of the ship; (now) lies inhumed in the west. §Q Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. Stood valiantly in the staff of the ship; lies inhumed in the west, ...",de,gemma-2-2b-it-ft_20_epochs,"§P Guðbjǫrn (and) Óti/Óte(?), they raised this stone in memory of Guðmarr, their father. He stood awkwardly in the middle of the wood; the west wind has since eroded away the above-mentioned vault. §Q Guðbjǫrn (and) Óti(?), they raised this stone in memory of Guðmarr, their father. He stood awkwardly in the middle of the wood. The wind from the west has since eroded away the above-mentioned vault."
85,stein * þænnna * gærðe * ¶ botolfr * steinmeist=aræ,Bótulfr the stonemaster made this stone.,de,gemma-2-2b-it-ft_20_epochs,"This stone made Bótulfr, stone-maker."
86,ormiga : ulfua-r : krikiaR : iaursaliR (:) islat : serklat,"Ormika, Ulfhvatr(?), Greece, Jerusalem, Iceland, Serkland.",de,gemma-2-2b-it-ft_20_epochs,... Ulfr-... ... ... ... ... ...
87,-ikfastr : ak × une... ... ...a × eftiR × iluka × fþu... ...,"Sigfastr and Ónæmr ... ... in memory of Illugi, (their) father …",de,gemma-2-2b-it-ft_20_epochs,"Ingfastr and Unna/Unni ... ... ... in memory of Illugi, (their) father ..."
88,§A ... ...ina : ok (l)... (þ)ena,§A ... stones and ... this §B had made ...,de,gemma-2-2b-it-ft_20_epochs,§A ... stone and ... this. §B ... ... ...
89,§A þurstin × uk × ragnfriR × þu (r)(i)stu × stin × þina × iftiR × (b)iur[n] × i krnbu,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn in Granbýr, §B Kalfr's brother. Vígmundr slaughtered him. May God help his spirit and soul better than he deserved.",de,gemma-2-2b-it-ft_20_epochs,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn in Garnbýr. §B Bjǫrn's(?) son carved these runes. §C Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn."
90,fraybiarn : auk : kuþrun : þau : ritu : stain : at * romunt * sun * sin * snialan * haiR * at * marhu * roþkais * broþiR * kuþ * hialbi * antu * ybiR * hiok runaR [iRma : k],"Freybjǫrn and Guðrún, they erected the stone here as a landmark in memory of Hróðmundr, their able son, Hróðgeirr's brother. May God help (his) spirit. Œpir cut the runes ... ...",de,gemma-2-2b-it-ft_20_epochs,"Freybjǫrn and Guðrún, they erected the stone in memory of Hróðmundr, their able son, Hróðgeirr's brother. May God help (his) spirit. Œpir cut the runes ... ..."
91,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,de,gemma-2-2b-it-ft_20_epochs,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.
92,* þurkiR : resþi : kuml : þusi : eftiR : onut : konb : faþur : sin :,"Þorgeirr raised these monuments in memory of Ônundr Moustache, his father.",de,gemma-2-2b-it-ft_20_epochs,"Þorgeirr raised these monuments in memory of Ônundr Moustache, his father."
93,þtæ : ska^rfa^þi : ulæf : fa^rby^nsun,Olafr/Oleifr Farbjǫrnsson joined this together.,de,gemma-2-2b-it-ft_20_epochs,"... Ulfr, Farbjǫrn's son."
94,§PA ÷ ilon ÷ (æ)(l)rikum : nonim ÷ ilon ¶ illy : þ : ilon : r : br * sabaot : zion,§PA Elon ... ... Elon ... ... Elon ... ... Sebaoth Zion §PB Elion ... Adonai lux(?) ... grammaton Sebaoth(?) Michael Gabriel §PC Rafael. §QA Elon ... ... Elon ... ... Elon ... ... Sabaoth Zion(?) §QB Elion ... Adonai lux tetragrammaton Sadai(?) Michael Gabriel §QC Rafael.,de,gemma-2-2b-it-ft_20_epochs,"§PA ... ... ... ... ... ... ... ... ... ... ... ... §PB ... ... ... ... ... ... ... ... ... §Q Israel, Ephraim, Dan, and Joseph, Israel gave the name."
95,[asfriþ --- hakua × stan × at × tierf * sun * sin * nasi * at * broþur * sin likbiarn hiak + merki],"Ásfríðr had the stone cut in memory of Djarfr, her son; Nasi/Nesi in memory of his brother. Líkbjǫrn cut the landmark.",de,gemma-2-2b-it-ft_20_epochs,"Ásfríðr had the stone cut in memory of Djarfr, her son; Nási in memory of (his) brother. Líkbjǫrn cut the landmark."
96,...-m : bruþ(i)m : ...(a)im : raist- : kumbl : þitsi : (a)-... | ... (u)k : afteR : as--l : bruþuR : sin : guþ : hi…,"... Bróðir, they raised this monument ... and in memory of Áskell, their brother. God help …",de,gemma-2-2b-it-ft_20_epochs,"... brothers ... raised this monument ... in memory of Andsvaldr, their brother. May God help ..."
97,Side A ... -(æ)þ-(-)ti-us : (a)-...--... | ... : os : ræh(n)aþ : k(r)... | ...-...(l)(i)(s)l(æ)i : --ks(i) ... Side B ...þ-(-)t...i... | ...-s : ræh... | ...-(s)l(æ)i : -…,... {os} regnat Christus(?) ... regnat(?) …,de,gemma-2-2b-it-ft_20_epochs,…
98,* austin * risþi * stin * ayftiR * kata * frita * sin *,"Eysteinn raised the stone in memory of Káti/Gaddi, his kinsman.",de,gemma-2-2b-it-ft_20_epochs,"Eysteinn raised the stone in memory of Káti/Gatti, his kinsman."
99,hake ÷ beanar÷sun ÷ a mik ÷ suæn ÷ os-(u)-dar÷sun ÷ slo ÷ mik ÷ osofar ÷ ræs÷t ÷ mik ÷ auk ÷ læiste ÷ oþesndhen ÷ nesta ÷ eptir ÷ olafs÷foku ÷ a seta ÷ are ÷ rikes ÷ f(o)s ÷ firþulhs ÷ hæra ÷ mahnusar ÷ norihs ÷ konohs,"Haki Bjǫrn's son owns me, Sveinn Ásmundr's son hammered me, Ásulfr carved and read me on the first Wednesday after Ólafr's-vigil in the sixth year of the reign of our worthy Sire Magnús, King of Norway.",de,gemma-2-2b-it-ft_20_epochs,"Haki Bjǫrn's son owns me, Sveinn Ásmundr's son, and I carved me, Ásbǫrn(?) and I placed at the bottom of the casket after Ólafr of Sétarí's pyre(?). And (he) ordered(?) that this day be (= the anniversary of) the anniversary of the great kings' battle. (He) desired the best workmanship from the northerner, Bǫrn."
100,birla : sati : ... | ... : iftiR : tuka | mak : sin …,"Birla placed (this stone?) in memory of Tóki, his/her kinsman-by-marriage.",de,gemma-2-2b-it-ft_20_epochs,"Birla placed ... ... in memory of Tóki, his kinsman-by-marriage ..."
1,* aystin * auk * astriþr * raistu * stina * aftir * kak * sun * sin *,"Östen och Estrid reste stenarna efter Gag, sin son",sv,gemma-2-2b-it-ft_20_epochs,"Östen och Astrid reste stenarna efter Kag, sin son"
2,eskil : sulka : sun : let : res(a) ¶ sten : þena : eft : sialfan ¶ sik * e mun * stanta * meþ * sten ¶ lifiR * uitrint * su * iaR * uan * eskil kristr * hialbi * siol * hans ¶ aok * santa * migael toki * risti * runaR * e(f)(t)(i)(R) (*) -(o)ru * ¶ stiubmoþur * sina * kunu * koþa,"Eskil, Sulkes son, lät resa denna sten efter sig själv. Alltid må stå, medan stenen lever, denna minnesskrift, som Eskil gjorde. Kristus hjälpe hans själ och Sankt Mikael.
Toke ristade runorna efter Tora, sin styvmor, en god kvinna.",sv,gemma-2-2b-it-ft_20_epochs,"Eskil, Sulkas son, lät resa denna sten efter sig själv. Han skall stå väl med sten. Efter Vinfrid skall vara Eskil. Kristus hjälpe hans själ. Och Santa Mikael tykte rista runorna efter ... , sin goda moder"
3,iskil : auk : knauþimanr : raistu : stain : þansi : at : bruþur : sin : suera : as : uarþ : tauþr * o * eklanti kuml * kiarþu : þatsi [: ki]til  [s](b)[akR],"Eskil och Gnödigmand reste denna sten efter sin broder Sverre, som dog i England. Detta minnesmärke gjorde Kättil och Spak.",sv,gemma-2-2b-it-ft_20_epochs,"Eskil och Knutemann reste denna sten efter sin broder Sverre, som dog i England. Kitil och Spotar gjorde denna sten."
4,₫orka- ' -(u)- ' -(u)--- ' (b)(r)(a)n(t)(r) ' ---... n-...- ' ... ' ybir ' risti,Torkel och ... Brand ... Öpir ristade,sv,gemma-2-2b-it-ft_20_epochs,Torga ... Rúnsten [eller Torga Rúnsten] ... Öpir ?
5,[i-rkiorþ · lit · raisa · stain] · at ' anut ' faþur · sin [auk at ...tau-...] moþur sina · kuþ · hiebi · sal · þair-,"... lät resa stenen efter Anund, sin fader , och efter ... sin moder. Gud hjälpe deras själar.",sv,gemma-2-2b-it-ft_20_epochs,"... lät resa stenen efter Anund, sin fader, och efter ... sin moder. Gud hjälpe deras själ."
6,× kilauk × aiki × nefs × totiR × lit × raisa × stin × iftiR × trakmal × muþur×faþur × sin ×,"Gillög, Ekinevs dotter, lät resa stenen efter Dragmal, sin morfar.",sv,gemma-2-2b-it-ft_20_epochs,"Gillaug lät resa stenen efter Ragmal, sin fader och moder"
7,sihuastr ' uk ' bratr ' uk ' uikitil elha ' lit ' rita stin iftiR ' anhuit ' sun ' sin ' sum '  tauþr '  huita'huaþum ' (k)ristr ' ialbi ' sial ' antuita,"Sigvast och Brand och Vikättel. Helga lät resa stenen efter Andvätt, sin son, som dog i vita vader. Krist hjälpe Andvätts själ.",sv,gemma-2-2b-it-ft_20_epochs,"Sigfast och Bratt och Víkettil, Helge lät resa stenen efter Andegh, sin son, som dog i hegnar avludd. Krist hjälpe Andegs själ!"
8,aterfr * ... [* fuluki * lit(u)] * res... ... * eftiR * uiterf ' faþur [sin ...arm(i)lr * fals]...,"Ådjärv och Fulluge lät resa stenen efter Vidjärv, sin fader ...",sv,gemma-2-2b-it-ft_20_epochs,"Ådervr och Fulluge lät resa ... efter Vinter [?], sin fader ..."
9,kilinR : r(e)isti ...(u)þur : sin : kuþ : hiabi : s(i)ol : has :,Gilling reste ... sin broder. Gud hjälpe hans själ.,sv,gemma-2-2b-it-ft_20_epochs,Gillén reste ... sin broder. Gud hjälpe hans själ.
10,asgautr : raisti : stin : þena : ... ...(r)(l) : faþur : sin × fostra : arna,"Åsgöt reste denna sten efter ... sin fader, Arnes fosterbroder",sv,gemma-2-2b-it-ft_20_epochs,"Asgautr reste denna sten ... -arl, sin fader, Frisas son"
11,: auþkil : uk : suin : karþu : kuml : þusi : RftiR : oskut : hlu : faþur :: sin : kuþan : þRkn :,"Ödkel och Sven gjorde detta minnesmärke efter Åsgöt , sin fader, en god man",sv,gemma-2-2b-it-ft_20_epochs,"Ödkil och Sven gjorde dessa minnesmärken efter Eskut, sin fader, en god tägn"
12,[klintr auk blikr × ristu stin × þinsi * iftiR kunu(i)þ] × faþur × sin + han [× foR bort miþ (i)kuari + kuþ trutin hialbi ont ...](r)[a *] kristin[a þu]r[iR + --an- × ri]s[ti +],"Klint och Blek reste denna sten efter Gunnvid, sin fader. Han for bort med Ingvar. Gud drotten hjälpe alla kristnas ande. Tore ristade runorna.",sv,gemma-2-2b-it-ft_20_epochs,"Klint och Blek reste denna sten efter Gunnvid, deras fader. Han dog med Ingvar. Gud hjälpe andarna ... kristna."
13,...[(u)](a)i- × [(a)]uk × ulf- litu × raisa × stai-(a) × e(f)tiR × hlftan * auk * eftiR × kunar × bryţr × sina × ţaiR * antaţus × aust... ...(u)m,"Sven och Ulv lät resa stenarna efter Halvdan och efter Gunnar, sina bröder. De dog österut ...",sv,gemma-2-2b-it-ft_20_epochs,"... - och Ulf lät resa dessa stenar efter Halvdan och efter Gunnar, sina bröder. De var österut ..."
14,+ a-... ... ...- + ra---u + stain + eftir haruk + bruþur + sin + in + rakn-... ... ...anta + sin + auk + at suni + ... ... ... ...ar þisi,"... reste stenen till minne av Haruk, deras broder, och Ragnhild [?] sin make och efter [deras] söner ... dessa runor",sv,gemma-2-2b-it-ft_20_epochs,"... - lät resa stenen efter Härugg, sin broder. Och Ragnar ... sin ande och efter Sonia ... Gud denna."
15,ulfr * uk uikil + uk syrkil * þa... ...- stain * þina i(f)(t)iR ayt--u faþur sin ku*þ (h)ia[lbi] a-t,Ulf och Vikel och Syrkel de .. denna sten efter ... sin fader. Gud hjälpe anden,sv,gemma-2-2b-it-ft_20_epochs,"Ulv och Vigkel och Syrekil, de ... denna sten efter ... sin fader. Gud hjälpe ..."
16,+ hialmuiþr + raisti + stain + at * þorkut + sun sn + amuti + risti + runar +,"Hjälmvid reste stenen efter Torgöt, sin son. Amunde ristade runorna.",sv,gemma-2-2b-it-ft_20_epochs,"Hjalmvid reste stenen efter Torgöt, sin son. Amute ristade runorna"
17,+ þæ(t)(t)a · hus · er · u... kt · dt^rotne · ua^ro... o^k mo^ðo^r · ha^ns · ma^riu a^k pet^re postola,Detta hus är vigt åt vår Herre och hans moder Maria och Petrus aposteln,sv,gemma-2-2b-it-ft_20_epochs,"Detta hus är väl skyddat, dvs. med män och kvinnor, men mor [havde] Petres postola."
18,otrukr * ahmuntr : sihraifr : þaiR : litu : hakua : stain : at : bofa : faþur : sin * snialan *,"Otrygg, Agmund, Sigrev, de lät hugga stenen efter Bove, sin fader klok",sv,gemma-2-2b-it-ft_20_epochs,"Otrygg, Agmund, Sigreifr, de lät hugga stenen efter Bove, sin fader, snäll"
19,...mikR * lit * hkua * stain iftR s-... sin koþan,[Hä]ming lät hugga stenen efter sin gode [son],sv,gemma-2-2b-it-ft_20_epochs,...männ lät hugga stenen efter sin gode son
20,ikifastr ' lit ' raisa ' stain * uk ' bro ' kera ' eftiR ' iarlabaka ' faþur ' s[in ' uk ' sun ' io]runa ' uk ' ketilau lit ' at ' bonta ' sin ybir risti,"Ingefast lät resa stenen och göra bron efter Jarlabanke sin fader och Joruns son, och Kättilö lät [resa stenen] efter sin man. Öpir ristade",sv,gemma-2-2b-it-ft_20_epochs,"Ingefast lät resa stenen och göra bron efter Jarlabägs fader, Ion rune efter sin son. Öpir ristade."
21,ra(h)nfriþr ' lit rasa stain þino ' aftiR biurn * sun þaiRa * kitilmun(t)aR ' kuþ mialbi hons (a)nt auk| |kuþs (m)uþiR hon fil a uirlanti * in osmuntr markaþi,"Ragnfrid lät resa denna sten efetr Björn, hennes och Kättilmunds son. Gud och Guds moder hjälpe hans ande. Han föll i Virland. Och Åsmund ristade.",sv,gemma-2-2b-it-ft_20_epochs,"Ragnfrid lät resa denna sten efter Björn, deras son och Ketilmunds son. Gud hjälpe hans ande och Guds moder. Han föll i Värnland och Ĺsmund ristade runorna."
22,ma=ria : ilYihi-- ¶ iY i(Y)a=nis fa=þi(i)(r) ¶ (-)isu tius (*) mius ilYi ¶ Yk sunr Yk anti,"Maria, Eloihim, Johannes, Johannes fader, Jesus, min Gud, Eloi och sonen och anden",sv,gemma-2-2b-it-ft_20_epochs,"Maria, Eloihi- in Johannes, Fader, Teus миeus Eloi, Johannes, Apostle"
23,þuri × risþi stn × þansi iftR × þuriuþ × faþur si(n),"Tore reste denna sten efter Torvid, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Tore reste denna sten efter Torevid, sin fader"
24,: sluta : reisþi : s(t)ein : þena : eftiR : esbiurn : felaga : sin : auk : karþi : bru : þesi,"Sluta reste denna sten efter Esbjörn, sin bolagsman",sv,gemma-2-2b-it-ft_20_epochs,"Slote reste denna sten och gjorde denna bro efter Åsbjörn, sin bolagsman, och [efter] Eskbjörn"
25,[: sbak]R (:) le[t] : kerua : kuml : eftiR : suni : sina : suen : auk * rymik,Spak lät göra minnesmärket efter sina söner Sven och Röming,sv,gemma-2-2b-it-ft_20_epochs,Spjarg ok lät göra minnesmärket efter sina söner Sven och Ryming
26,ulafR : sati : stin : þansi : eftiR : siba : sun : sin,"Olov satte denna sten efter Sibbe, sin son",sv,gemma-2-2b-it-ft_20_epochs,"Olev satte denna sten efter Sibbe, sin son"
27,kuþr... ... (f)aþur sin * fur * hfila * hn * til * iklans * kuþ halbi * sil hns,Gudr ... sin fader. Han for manligen till England. Gud hjälpe hans själ.,sv,gemma-2-2b-it-ft_20_epochs,Gud — [ hans] fader — [efter] Hemfri [?] han [död] i England. Gud hjälpe hans själ
28,hulfr · uk · uþulfr ' li(t)... ...,Ulv och Ödulv lät ...,sv,gemma-2-2b-it-ft_20_epochs,Holmfr och Ödulv lät ...
29,faþiR : lit : hukua : runaR : þisi : uftiR : osur : bruþur : sin : is : nur : uarþ : tuþr : i : uikiku :,"Fader lät hugga dessa runor efter Asser, sin broder, som dog i norr i viking.",sv,gemma-2-2b-it-ft_20_epochs,"Fader lät hugga dessa runor efter Ösur, sin broder, som dog i Viken."
30,...rti : le(g)iR : koþ(r) : ---... ...-na : has : lit : rist : kuml : a- : (k)aiRielmR : ... : ainika : sun : þaiRa ·: trabu : leybika- : ... ...naR : at : feþrka : baþa : kuþ : -(e)... ...,"... god läkare[?] ... hans hustru lät rista/resa minnesmärket efter Gairhjälm ... deras ende son
dräpte lybeckare ... stenar[?] efter far och son, de båda. Gud hjälpe ...",sv,gemma-2-2b-it-ft_20_epochs,... goda [och] godare [och] godaste [och] ... har lät rista kumlet [och] [han] lät [göra] [minnesmärket] till Gairingels ... den enskilde [barnens] född i [Sjöland] ... de båda fader och son ... Gud [och] [då] ... [av minnesmärket] ...
31,ţorstain (l)(i)... ...sa : stain : ţena : ... sik : sialfan : auk : sun : sin : hefni : uaR til : enklans : ukr : trenkr : farin : uarţ : ţa * haima : at : harmi tauţr kuţ hialbi : sialu : ţaima bruni : auk : sloţi : ţaiR ...(u) stan ţena,"Torsten lät resa denna sten efter sig själv och sin son Hävner. Till England hade den unge kämpen farit, dog sedan sorgligen hemma. Gud hjälpe deras själar. Brune och Slode ristade denna sten.",sv,gemma-2-2b-it-ft_20_epochs,"Torsten lät resa denna sten efter sig själv och sin son Häfven. Han var i England, far till Engelsmännen, blev dräpt då hånen var mycket stort. Gud hjälpe deras själar. Bruna och Slode de [för] stenens bär, Torsten"
32,[...is * haou]... ...-fr * ka(s)l ' ok * iufrfast ' lit ' rsa s[tn iftu * faiau sein] ...-l,... och Jovurfast lät resa stenen efter sin fader,sv,gemma-2-2b-it-ft_20_epochs,... ... - Kasl och Jurfast lät resa stenen efter sina fader[er] ...
33,fasti * lit * hkua * runar * ±isar * iftR fastulf * sun sin,"Faste lðt hugga dessa runor efter Fastulv,sin son",sv,gemma-2-2b-it-ft_20_epochs,"Faste lät hugga dessa runor efter Fastulv, sin son"
34,+ iuan * stretn + merki + ok + rahnuor + eftiri boanta +,Kättilfast lade märkena efter Johan streten och Ragnvor efter sin man Holmsten,sv,gemma-2-2b-it-ft_20_epochs,"Johan, Städen minnesmärke och Ragnarök efter sin make"
35,fir--(r)iui : lit rita * kuml : yfitiRr : fnþur : sih : baosa : auk : boruþur : kuru- * kuþ hi=a=l-... * ul kuru -ial uti * a| |akla--,... lät resa kumlet efter sin fader Bause och broder ... Gud hjälpe ... föll ute i England,sv,gemma-2-2b-it-ft_20_epochs,"... lät resa kumlet efter sin fader, Bosavi, och [efter] ... Gud hjälpe ... Ulv ..."
36,: tufi : risþi : stin : þisi : iftR : umun : sin : fila...,"Tove reste denna sten efter Umon (?), sin bolagsman",sv,gemma-2-2b-it-ft_20_epochs,"Tove reste denna sten efter Åmon, sin make"
37,: amuit * rsti * sina * ţina * yti * suna * sina * rnulfu * aku * hrenki bruţur * sena * uarţi * uti * terebina * i * kalmarna * sutuma * furu * afu * skani ×× eski * rsti * runa * ţasi ×,"Amunde reste denna sten efter sin son Runulv och [efter] RIng, sin broder. [Han] blev dräpt ute i Kalmarkund, [dĺ de] for frĺn Skĺne. Eskil ristade dessa runor",sv,gemma-2-2b-it-ft_20_epochs,"Amund reste denna sten efter sina söner Ronulf, och Hrenge, sin broder. Var uti, den värsta strid i Kälmarna, fälldes på spanarna. Eske ristade dessa runor."
38,...-r ' li- r-... ... ...--R ...u(r) ' sun kunars ' i ' risny suain risti,... lät resa .. efter ... Gunnars son i Risne. Sven ristade,sv,gemma-2-2b-it-ft_20_epochs,... efter ... sin son. Gunnars i Risnäs. Sven ristade.
39,... at ' sik ' silfa... ...--[k]an ' in ' (r)[ai-]-(n) ' -(a)stgi[-],... efter sig själv medan han levde och ... Fastgeir (?),sv,gemma-2-2b-it-ft_20_epochs,... efter sig själv ... dag ...
40,iak * uait : hastain : þa : hulmstain : bryþr * menr : rynasta : a : miþkarþi : setu : stain : auk : stafa : marga eftiR * fraystain * faþur * sin *,"Jag vet Håsten och Holmsten, bröderna vara runkunnigast bland män i Midgård De satte stenen och stavar många efter Frösten fader sin",sv,gemma-2-2b-it-ft_20_epochs,"Jag vade stenen till Holmstein, de mest ristade bröderna i Medelgård, satte stenen och många stener efter Freystein, sin fader."
41,ikilauh × lit + hakua * eli ţsa * eftR + sun sin × sihfastr * auk * -ihilt * broţiR hans * ţ-u muţrkun bua i hu-um,"Ingelög lät hugga denna häll efter sin son Sigfast och ... hans broder [lät ocksĺ hugga ?]. De, moder och son, bor i Husa [?]",sv,gemma-2-2b-it-ft_20_epochs,"Ingela lät hugga denna sten efter sin son Sigfast och ... -hild, hans broder. De ... borgarna i Hvam"
42,... l(i)t (:) r(i)(s)(a) : stain : e... ...-an : s(u)(l)... ¶ ... ...(a)uþr : ... ¶ ...(n) : auk : kuþmuntr : þaR [:] [r]... ...[(a)R] : a enklanti : i skiu (:) -uilis : kr... ... ...,"... lät resa stenen efter ... ... död ... och Gudmund, de ristade runorna. Han vilar i Skia i England. Kristus ...",sv,gemma-2-2b-it-ft_20_epochs,"... lät resa stenen efter ... [efter] sig. ... och Gudmund, de ridede ägergode till England i Skåne. Kristus ..."
43,* uebiurn * sa(t)(i) * (i)stin * (þ)ina * eftir * tuli * sunu * sin * tereke * haraþa kuþan,"Vebjörn satte denna sten efter Toli, sin son, en mycket god man",sv,gemma-2-2b-it-ft_20_epochs,"Jebbjörn satte denna sten efter Toll, sin son, en mycket dugande man"
44,sloþi rahnfriþ þaun * litu * hakua * stain * iftiR * ihulbiarn * sun * sin * hialbi * kristr ant * has,"Slode, Ragnfrid de lät hugga stenen efter Igulbörn, sin son. Kristus hjälpe hans ande.",sv,gemma-2-2b-it-ft_20_epochs,"Spolde, Ragnfrid, de lät hugga stenen efter Igulbjörn, sin son. Den heja Kristus ande,"
45,× hulmaiR × auk × kuni × litu × raisa × stain ×× þina × eftiR × sota × faþur × sin ×,"Holmger och Gunne lät resa denna sten efter Sote, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Holmgeir och Kone lät resa denna sten efter Sote, sin fader"
46,[× gan]uiþr : o^k · botuiþr  · [kaslla · o^k · þair] letu · haga · an stain · o^k · yfr · sin faþur · butair · aitin · guþ · alssualtuhr · hafi · þina · sial · o^k þa uar · l · o... pirimst^efr o^k fir sunutahr · o^k en ha do,Gannvid och Botvid i Kassla och de lät hugga en sten och över sin fader salig Botair. Må Gud allsmäktig ha din själ. Och då var l primstav och fir söndags[runa] och när han dog.,sv,gemma-2-2b-it-ft_20_epochs,"Ganevid och Botvid, de och [lät göra] en sten över sin fader Breme. Alls själ votrade he [ve]r den som dog före, Präst och Försvunnen, och då dog han"
47,+ [o]l-(f) : [... litu : kiara : stain : ţana : ufir : sin : sun : b]u(t)a(i)[- u]-------s-afiţi... -(o)ţur ruţu(i)- ... bat-rn(o)(s)...ur : firir ţaira (s)ial ---...u--...---...----- -l-n...--a--- :,Olaf ... lät göra denna sten över sin son Botgeir (?) ... moder Rodve ... för deras själar ...,sv,gemma-2-2b-it-ft_20_epochs,"Olaf ... lät göra denna sten över sin son Böttir ... Gud ... Fader, Son och"
48,... aistin + fnţur * sia auk stia + b(r)uţur si(n) + k...,"... [efter] Östen, sin fader, och Sten, sin broder ...",sv,gemma-2-2b-it-ft_20_epochs,"... -sten, sin fader och Steina, sin broder ..."
49,+ hiar : ritiR : kulaifr : ok : ... ... : ku₫ : biarhi : sial : hans ×,Här reser Gudlev och ... Gud hjälpe hans själ,sv,gemma-2-2b-it-ft_20_epochs,Här reste Gulevär och ... Gud vare hans själ
50,æ iarlaæbaki æ lit raisa [æ] staina æ ±asa at sik æ kuikuan æ auk bru ±isa kar±i æ fur ont sina æ auk æ ain ati tabu ala-,"Jarlabanke lðt resa dessa stenar efter sig, medan han levde, och han gjorde denna bro f—r sin sjðl, och han ðgde ensam hela Tðby",sv,gemma-2-2b-it-ft_20_epochs,"Jarlaeg-Sven lät resa dessa stenar efter sig medan han levde, och denna bro gifte han åt sin son, och en jordärd åt andra sidan av."
51,[:] a[sur] * karþi : kubl : þesi : eftiR : uit : faþur : sin * [h]an uaR : mana : mestr : uniþikR [:] uaR : i[n]tr : mataR : uk umun hats : kuþr * þi(k)[n] kus tru : kuþa : hafþi :,"Assur gjorde detta minnesmärke efter Öjvind, sin fader. Han var av män den meste oniding, var frikostig med mat och ej sinnad för hat. Den gode tegnen hade en god gudstro.",sv,gemma-2-2b-it-ft_20_epochs,"Assur gjorde detta minnesmärke efter Vít, sin fader. Han var den mest unika männen, inte en annan kunde vara så god med hatte. Den gode trut vadede."
52,ilugi * ... [bro iftiR ka]... ...þur sin| |nytan,Illuge [lät göra] bron efter ... sin duktige fader / broder,sv,gemma-2-2b-it-ft_20_epochs,Logi ... bro efter ... sin broder
53,* aki * uruni * risti * ifti * (b)ui * [bruþur] ...,"Åke ristade runorna efter Bue, sin broder",sv,gemma-2-2b-it-ft_20_epochs,"Åke reste [stener] efter Búi, sin broder"
