Sample_ID,Source,Reference,Target_Language,Model,Prediction
68,+ suain + auk + biarn × auk × ikulfastr × litu × raisa × stin × eftiR × ikul × faþur × sin ×,"Sveinn and Bjǫrn and Ígulfastr had the stone raised in memory of Ígull, their father.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Sveinn and Bjǫrn and Ingulfastr had the stone raised in memory of Ingulr, their father."
69,[+ hkir : rullis : raneulfr : sniaual... ...],Here rests(?) Randulfr(?) Snjóvaldr's ...,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Here rests Rúnulfr, Snjǫvaldr's nephew."
70,stifatr : sati : stin : þani : efti(r) …,Styfjaldr(?) placed this stone in memory of ...,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,Styfastr placed this stone in memory of ...
71,[hulRstan : lit : kera : mer-... ...lf sun sin *],Holmsteinn had the landmark made ... his son.,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,Holmsteinn had the landmark made ... his son.
72,auþbiarn : lit : reisa : stein : ...----... hialbi sialu * has,Auðbjǫrn had the stone raised ... May (God) help his soul.,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,Auðbjǫrn had the stone raised ... May God help his soul.
73,rehinmoþ : læt * gæra : hualf : ifir * gunnar : æsbeorna=r * so=n : ¶ {HARALDVS : ME : FECIT : MAHISTER ¶ REGINMOT * LET * GERA * HVALF :¶ IFIR : GVNNAR : ESBEORNAR : SON},Reginmóð had the vault made over Gunnarr Ásbjǫrn's son. {Haraldus me fecit magister. Reginmóð had the vault made over Gunnarr Ásbjǫrn's son.},de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Reining-Móð had the vault made over Gunnarr Ásbjǫrn's son. {Haraldus me fecit master Regina, I had the vault made over Gunnarr Ásbjǫrn's son}."
74,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ
75,[(u)tar : auk : -... ... ...þis : a=ustr × ...uk-ma],Óttarr and ... ... met his end in the east ...,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,Ônndarr and ... ... this in memory of Ôstr ...
76,* kiarþar + auk * ioruntr * lata ' reisa * þisa * steina * eftir * systur*suni * sina * irnmunt : auk ' ikiunt *,Gerðarr and Jǫrundr have raised these stones in memory of their sister's sons Ernmundr and Ingimundr.,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,Geirðr and Jǫrnundr have raised these stones in memory of their sons Eirnmundr and Ingimundr.
77,kun(t)(k)el : sati : sten : þansi : eftiR : kunar : faþur : sin : sun : hruþa : halgi : lagþi : han : i : sten:þr : bruþur : sin : a : haklati : i : baþum,"Gunnkell placed this stone in memory of Gunnarr, his father, Hróði's son. Helgi laid him, his brother, in a stone coffin in Bath in England.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Gunnkel placed this stone in memory of Gunnarr, his father, a very good valiant man. Hallge laid him in the stone, his brother in Haclatt in Bæti in Bodd."
78,[sihtia]rf ' auk humbiurn ' [auk þur](b)iurn ' þiR lit[u] r[i](t)a stin þino auk b[ru * kira at iu]n faþur * [sin],"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jón, their father.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jónn, their father."
79,...[r + kiarþi + kuml + þasi ·] -ftiR + kum... ...-a...-...[n +] ¶ ...----------…,... made these monuments in memory of Gummi(?) ... …,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,... made these monuments in memory of Guðmundr ... Guðmundr ...
80,d	e	g	g	p	c|z	?	?	?,d	e	g	g	p	c/z	?	?	?,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,d	e	g	g	p	c	z	?	?	?
81,+ uibaurn + risti + stin + þasa + aftiR + þurkiR + bruþur + sin,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother."
82,§A (f)uþ sinniþik §B i guþ gæti ' (i)tþ(i)inatui--i guþ,§A cunt(?) ... §B ... May God protect ... God,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,§A ... ... ... ... ... ... ... ... ... ... ...
83,...fi... ...(k)þu : yfiR : mu…,... laid over ...,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,... and we pray …
84,§P kuþbirn : uti : þaiR r(a)isþu : stan þansi : at : kuþmar : f(a)þur : sin : stuþ : triki:l(a) : i · stafn skibi : likR uistarla uf huln sar tu :,"§P Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. He who died stood valiantly in the staff of the ship; (now) lies inhumed in the west. §Q Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. Stood valiantly in the staff of the ship; lies inhumed in the west, ...",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"§P Guðbjǫrn (and) Óti, they raised this stone in memory of Guðmarr, their father. Styðkellr in Stafn carved (it). The east-west direction is called (the) vallei. The hull is called Sar. You are then. §Q Guðbjǫrn and Óti, they raised this stone in memory of Guðmarr, their father. Styðkellr in Stafn carved (it). The east-west direction is called (the) vallei. The hull is called Sar. You are then."
85,stein * þænnna * gærðe * ¶ botolfr * steinmeist=aræ,Bótulfr the stonemaster made this stone.,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,Sten <þennna> made Grotbjǫrl's stone.
86,ormiga : ulfua-r : krikiaR : iaursaliR (:) islat : serklat,"Ormika, Ulfhvatr(?), Greece, Jerusalem, Iceland, Serkland.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Ormige, Ulvǫf's daughter, made the serpent's seal."
87,-ikfastr : ak × une... ... ...a × eftiR × iluka × fþu... ...,"Sigfastr and Ónæmr ... ... in memory of Illugi, (their) father …",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,Ingfastr and ... ... in memory of ... father ...
88,§A ... ...ina : ok (l)... (þ)ena,§A ... stones and ... this §B had made ...,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,§A ... this stone and ... this §B ... ...
89,§A þurstin × uk × ragnfriR × þu (r)(i)stu × stin × þina × iftiR × (b)iur[n] × i krnbu,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn in Granbýr, §B Kalfr's brother. Vígmundr slaughtered him. May God help his spirit and soul better than he deserved.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn of Grnbýk. §B ... §C ... §D ... §E ... §F ... §G ... §H ... §I ... §K ... §L ..."
90,fraybiarn : auk : kuþrun : þau : ritu : stain : at * romunt * sun * sin * snialan * haiR * at * marhu * roþkais * broþiR * kuþ * hialbi * antu * ybiR * hiok runaR [iRma : k],"Freybjǫrn and Guðrún, they erected the stone here as a landmark in memory of Hróðmundr, their able son, Hróðgeirr's brother. May God help (his) spirit. Œpir cut the runes ... ...",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Freybjǫrn and Guðrun, they erected the stone in memory of Hróðmundr, their son. He was the best of men. (They made) the bridge. May God help (their) spirits. Œpir cut the runes."
91,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.
92,* þurkiR : resþi : kuml : þusi : eftiR : onut : konb : faþur : sin :,"Þorgeirr raised these monuments in memory of Ônundr Moustache, his father.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Þorgeirr raised these monuments in memory of Ônundr, his father."
93,þtæ : ska^rfa^þi : ulæf : fa^rby^nsun,Olafr/Oleifr Farbjǫrnsson joined this together.,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,She is called Ulæfr of Farbýrn.
94,§PA ÷ ilon ÷ (æ)(l)rikum : nonim ÷ ilon ¶ illy : þ : ilon : r : br * sabaot : zion,§PA Elon ... ... Elon ... ... Elon ... ... Sebaoth Zion §PB Elion ... Adonai lux(?) ... grammaton Sebaoth(?) Michael Gabriel §PC Rafael. §QA Elon ... ... Elon ... ... Elon ... ... Sabaoth Zion(?) §QB Elion ... Adonai lux tetragrammaton Sadai(?) Michael Gabriel §QC Rafael.,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,§PA ... ... ... ... ... ... ... ... ... ... §QB ... ... ... ... ... ... ... ... ... ... ... §RC ... ... ... ... ... ... ... ... ... §RD ... ... ... ... ... ... ... ... ... §RE ... ... ... ... ... ... ... ... §RF ... ... ... ... ... ... ... §RG ... ... ... ... ... §RH ... ... ... ... ... §RI ... ... ... ... ... §RQ ... ... ... ... ... ... ... ... §RS ... ... ... ... ... §RT ... ... ... ... ... §RU ... ... ... ... ... §RV ... ... ... ... ... §RQ ... ... ... ... ... ... §RS ... ... ... ... ... §RT ... ... ... ... ... §RU ... ... ... ... ... §RE ... ... ... ... ... §RF ... ... ... ... ... §RG ... ... ... ... ... §RH ... ... ... ... ... §RI ... ... ... ... ... §RQ ... ... ... ... ... ... §RS ... ... ... ... ... §RT ... ... ... ... ... §RU ... ... ... ... ... §RE ... ... ... ... ... §RF ... ... ... ... ... §RG ... ... ... ... ... §RH ... ... ... ... ... §RI ... ... ... ... ...
95,[asfriþ --- hakua × stan × at × tierf * sun * sin * nasi * at * broþur * sin likbiarn hiak + merki],"Ásfríðr had the stone cut in memory of Djarfr, her son; Nasi/Nesi in memory of his brother. Líkbjǫrn cut the landmark.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Ásfríðr cut the stone in memory of Djarfr, her son, the able(?), but the bridge(?) fell in memory of her brother. Lígbjǫrn cut the landmark."
96,...-m : bruþ(i)m : ...(a)im : raist- : kumbl : þitsi : (a)-... | ... (u)k : afteR : as--l : bruþuR : sin : guþ : hi…,"... Bróðir, they raised this monument ... and in memory of Áskell, their brother. God help …",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"... brother ... raised this monument ... ... in memory of Ásl, his brother, good ..."
97,Side A ... -(æ)þ-(-)ti-us : (a)-...--... | ... : os : ræh(n)aþ : k(r)... | ...-...(l)(i)(s)l(æ)i : --ks(i) ... Side B ...þ-(-)t...i... | ...-s : ræh... | ...-(s)l(æ)i : -…,... {os} regnat Christus(?) ... regnat(?) …,de,qwen3.5-0.8B-ft_multi-lang_20_epochs,... ... ... Ása carved(?) ... ... carved(?) ... ... ... ... ...
98,* austin * risþi * stin * ayftiR * kata * frita * sin *,"Eysteinn raised the stone in memory of Káti/Gaddi, his kinsman.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Eysteinn raised the stone in memory of Kati, her husbandman."
99,hake ÷ beanar÷sun ÷ a mik ÷ suæn ÷ os-(u)-dar÷sun ÷ slo ÷ mik ÷ osofar ÷ ræs÷t ÷ mik ÷ auk ÷ læiste ÷ oþesndhen ÷ nesta ÷ eptir ÷ olafs÷foku ÷ a seta ÷ are ÷ rikes ÷ f(o)s ÷ firþulhs ÷ hæra ÷ mahnusar ÷ norihs ÷ konohs,"Haki Bjǫrn's son owns me, Sveinn Ásmundr's son hammered me, Ásulfr carved and read me on the first Wednesday after Ólafr's-vigil in the sixth year of the reign of our worthy Sire Magnús, King of Norway.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Heg, Beanar's son, I love you, Osladr's son. May God and the Lord's and Levi's and Magnus' and Norris' and Konoh's grace be with you."
100,birla : sati : ... | ... : iftiR : tuka | mak : sin …,"Birla placed (this stone?) in memory of Tóki, his/her kinsman-by-marriage.",de,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Bjǫrla placed ... in memory of Tóki, her husbandman …"
1,* aystin * auk * astriþr * raistu * stina * aftir * kak * sun * sin *,"Östen och Estrid reste stenarna efter Gag, sin son",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Östen och Åstrid reste stenen efter Kaks, sin son"
2,eskil : sulka : sun : let : res(a) ¶ sten : þena : eft : sialfan ¶ sik * e mun * stanta * meþ * sten ¶ lifiR * uitrint * su * iaR * uan * eskil kristr * hialbi * siol * hans ¶ aok * santa * migael toki * risti * runaR * e(f)(t)(i)(R) (*) -(o)ru * ¶ stiubmoþur * sina * kunu * koþa,"Eskil, Sulkes son, lät resa denna sten efter sig själv. Alltid må stå, medan stenen lever, denna minnesskrift, som Eskil gjorde. Kristus hjälpe hans själ och Sankt Mikael.
Toke ristade runorna efter Tora, sin styvmor, en god kvinna.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Åskil, Solas son, lät resa denna sten efter själens själ, som dog i Munds stånd. Men den stenen ligger vid utrinten, som Sall och Munds själ var. Håleb, hans själ. Och Santa migjäl. Toki ristade runorna efter Öron, sin stämbodur. Gunnar god."
3,iskil : auk : knauþimanr : raistu : stain : þansi : at : bruþur : sin : suera : as : uarþ : tauþr * o * eklanti kuml * kiarþu : þatsi [: ki]til  [s](b)[akR],"Eskil och Gnödigmand reste denna sten efter sin broder Sverre, som dog i England. Detta minnesmärke gjorde Kättil och Spak.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Äskell och Knöðmanar reste denna sten efter sin broder Svege. Han dödade i Eglanti. Gumm gjorde detta. Gumm ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska göra den som ska
4,₫orka- ' -(u)- ' -(u)--- ' (b)(r)(a)n(t)(r) ' ---... n-...- ' ... ' ybir ' risti,Torkel och ... Brand ... Öpir ristade,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Årga ... [och] ... bränder ... [efter] Öpir ristade
5,[i-rkiorþ · lit · raisa · stain] · at ' anut ' faþur · sin [auk at ...tau-...] moþur sina · kuþ · hiebi · sal · þair-,"... lät resa stenen efter Anund, sin fader , och efter ... sin moder. Gud hjälpe deras själar.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Jorg lät resa stenen efter Anund, sin fader, och efter ... sin moder. Gud hjälpe deras själ"
6,× kilauk × aiki × nefs × totiR × lit × raisa × stin × iftiR × trakmal × muþur×faþur × sin ×,"Gillög, Ekinevs dotter, lät resa stenen efter Dragmal, sin morfar.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Kilög och Nefs dotter lät resa stenen efter Trakmal, sin moderfader"
7,sihuastr ' uk ' bratr ' uk ' uikitil elha ' lit ' rita stin iftiR ' anhuit ' sun ' sin ' sum '  tauþr '  huita'huaþum ' (k)ristr ' ialbi ' sial ' antuita,"Sigvast och Brand och Vikättel. Helga lät resa stenen efter Andvätt, sin son, som dog i vita vader. Krist hjälpe Andvätts själ.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Sigast och Bräder och Videtl, Helga lät resa stenen efter Angev, sin son, som dog i Hätvax. Krist hjälpe Helges själ."
8,aterfr * ... [* fuluki * lit(u)] * res... ... * eftiR * uiterf ' faþur [sin ...arm(i)lr * fals]...,"Ådjärv och Fulluge lät resa stenen efter Vidjärv, sin fader ...",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Adarfr ... Fuluki lät resa ... Efter Vetterfast, sin fader ..."
9,kilinR : r(e)isti ...(u)þur : sin : kuþ : hiabi : s(i)ol : has :,Gilling reste ... sin broder. Gud hjälpe hans själ.,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Gillin reste [stenen] efter sin fader Gylir. Gud hjälpe hans själ.
10,asgautr : raisti : stin : þena : ... ...(r)(l) : faþur : sin × fostra : arna,"Åsgöt reste denna sten efter ... sin fader, Arnes fosterbroder",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Asgerund reste denna sten efter ... Rolf, sin fader, Arnas far"
11,: auþkil : uk : suin : karþu : kuml : þusi : RftiR : oskut : hlu : faþur :: sin : kuþan : þRkn :,"Ödkel och Sven gjorde detta minnesmärke efter Åsgöt , sin fader, en god man",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Audkell och Sven gjorde dessa minnesmärken efter Asket, sin gode fader."
12,[klintr auk blikr × ristu stin × þinsi * iftiR kunu(i)þ] × faþur × sin + han [× foR bort miþ (i)kuari + kuþ trutin hialbi ont ...](r)[a *] kristin[a þu]r[iR + --an- × ri]s[ti +],"Klint och Blek reste denna sten efter Gunnvid, sin fader. Han for bort med Ingvar. Gud drotten hjälpe alla kristnas ande. Tore ristade runorna.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Klintr och Blikr reste denna sten efter Gunnvid, sin fader. Han föddes i Gova, Gud tröttnad hållde hans ande. Denna kristna vidrar ristade"
13,...[(u)](a)i- × [(a)]uk × ulf- litu × raisa × stai-(a) × e(f)tiR × hlftan * auk * eftiR × kunar × bryţr × sina × ţaiR * antaţus × aust... ...(u)m,"Sven och Ulv lät resa stenarna efter Halvdan och efter Gunnar, sina bröder. De dog österut ...",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"... och Ulf lät resa stenen efter Hlfden och efter Gunnar, deras bröder. De var Östers vänner."
14,+ a-... ... ...- + ra---u + stain + eftir haruk + bruþur + sin + in + rakn-... ... ...anta + sin + auk + at suni + ... ... ... ...ar þisi,"... reste stenen till minne av Haruk, deras broder, och Ragnhild [?] sin make och efter [deras] söner ... dessa runor",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"... reste stenen efter Harg, sin broder, och Ragn ... sin ande, och efter Sven ... ... ... ... deras"
15,ulfr * uk uikil + uk syrkil * þa... ...- stain * þina i(f)(t)iR ayt--u faþur sin ku*þ (h)ia[lbi] a-t,Ulf och Vikel och Syrkel de .. denna sten efter ... sin fader. Gud hjälpe anden,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Ulf och Vikel och Sörlög de ... denna sten efter ... sin fader. Gud hjälpe
16,+ hialmuiþr + raisti + stain + at * þorkut + sun sn + amuti + risti + runar +,"Hjälmvid reste stenen efter Torgöt, sin son. Amunde ristade runorna.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Hjalmvid reste stenen efter Torgöt, sin son. Amude ristade runorna."
17,+ þæ(t)(t)a · hus · er · u... kt · dt^rotne · ua^ro... o^k mo^ðo^r · ha^ns · ma^riu a^k pet^re postola,Detta hus är vigt åt vår Herre och hans moder Maria och Petrus aposteln,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,... hus är ...
18,otrukr * ahmuntr : sihraifr : þaiR : litu : hakua : stain : at : bofa : faþur : sin * snialan *,"Otrygg, Agmund, Sigrev, de lät hugga stenen efter Bove, sin fader klok",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Otträ, Agmund, Sigreifr, de lät hugga stenen efter Bofa, sin fader, en mycket goda man"
19,...mikR * lit * hkua * stain iftR s-... sin koþan,[Hä]ming lät hugga stenen efter sin gode [son],sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,... Mikr lät hugga stenen efter sin gode ...
20,ikifastr ' lit ' raisa ' stain * uk ' bro ' kera ' eftiR ' iarlabaka ' faþur ' s[in ' uk ' sun ' io]runa ' uk ' ketilau lit ' at ' bonta ' sin ybir risti,"Ingefast lät resa stenen och göra bron efter Jarlabanke sin fader och Joruns son, och Kättilö lät [resa stenen] efter sin man. Öpir ristade",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Ingefast lät resa stenen och göra bron efter Jarlaborg, sin fader, och Joruns son, och Ketilöves. Lät också efter sin man. Öpir ristade"
21,ra(h)nfriþr ' lit rasa stain þino ' aftiR biurn * sun þaiRa * kitilmun(t)aR ' kuþ mialbi hons (a)nt auk| |kuþs (m)uþiR hon fil a uirlanti * in osmuntr markaþi,"Ragnfrid lät resa denna sten efetr Björn, hennes och Kättilmunds son. Gud och Guds moder hjälpe hans ande. Han föll i Virland. Och Åsmund ristade.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Ragnfrid lät resa denna sten efter Björn, sin son. Gud hjälpe hans ande och Guds moder. Han flydde till Verldens välbjäre, och Ösmund markade."
22,ma=ria : ilYihi-- ¶ iY i(Y)a=nis fa=þi(i)(r) ¶ (-)isu tius (*) mius ilYi ¶ Yk sunr Yk anti,"Maria, Eloihim, Johannes, Johannes fader, Jesus, min Gud, Eloi och sonen och anden",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Måre, Illjähä, i Jäns fader, dessa tusentvis av minnesmärken, Ill, och son och änn."
23,þuri × risþi stn × þansi iftR × þuriuþ × faþur si(n),"Tore reste denna sten efter Torvid, sin fader",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Tore reste denna sten efter Torevöd, sin fader"
24,: sluta : reisþi : s(t)ein : þena : eftiR : esbiurn : felaga : sin : auk : karþi : bru : þesi,"Sluta reste denna sten efter Esbjörn, sin bolagsman",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Sotla reste denna sten efter Esbjörn, sin man, och gjorde denna bro"
25,[: sbak]R (:) le[t] : kerua : kuml : eftiR : suni : sina : suen : auk * rymik,Spak lät göra minnesmärket efter sina söner Sven och Röming,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Spak lät göra kummeln efter sina söner Sven och Rimrik
26,ulafR : sati : stin : þansi : eftiR : siba : sun : sin,"Olov satte denna sten efter Sibbe, sin son",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Olov satte denna sten efter Sibbe, sin son"
27,kuþr... ... (f)aþur sin * fur * hfila * hn * til * iklans * kuþ halbi * sil hns,Gudr ... sin fader. Han for manligen till England. Gud hjälpe hans själ.,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Gud ... sin fader, som hette Fille. Han till Helsing. Gud hjälpe hans själ."
28,hulfr · uk · uþulfr ' li(t)... ...,Ulv och Ödulv lät ...,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Holm och Odulfr lät ...
29,faþiR : lit : hukua : runaR : þisi : uftiR : osur : bruþur : sin : is : nur : uarþ : tuþr : i : uikiku :,"Fader lät hugga dessa runor efter Asser, sin broder, som dog i norr i viking.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Fader lät denna runa efter Åsund, sin broder, som dog i Norge"
30,...rti : le(g)iR : koþ(r) : ---... ...-na : has : lit : rist : kuml : a- : (k)aiRielmR : ... : ainika : sun : þaiRa ·: trabu : leybika- : ... ...naR : at : feþrka : baþa : kuþ : -(e)... ...,"... god läkare[?] ... hans hustru lät rista/resa minnesmärket efter Gairhjälm ... deras ende son
dräpte lybeckare ... stenar[?] efter far och son, de båda. Gud hjälpe ...",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"... lät göra detta kor. Han lät resa kummeln efter Gerilv, sin broder."
31,ţorstain (l)(i)... ...sa : stain : ţena : ... sik : sialfan : auk : sun : sin : hefni : uaR til : enklans : ukr : trenkr : farin : uarţ : ţa * haima : at : harmi tauţr kuţ hialbi : sialu : ţaima bruni : auk : sloţi : ţaiR ...(u) stan ţena,"Torsten lät resa denna sten efter sig själv och sin son Hävner. Till England hade den unge kämpen farit, dog sedan sorgligen hemma. Gud hjälpe deras själar. Brune och Slode ristade denna sten.",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Torsten lät resa denna sten ... Sigjaldan och sin son Hefni, och den andra sonens son. Var det enklans värdighet som gjorde honom, så såg den som den som gjorde den här stenen."
32,[...is * haou]... ...-fr * ka(s)l ' ok * iufrfast ' lit ' rsa s[tn iftu * faiau sein] ...-l,... och Jovurfast lät resa stenen efter sin fader,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,... och ... Kael och Jovfast lät resa stenen efter sin fader ...
33,fasti * lit * hkua * runar * ±isar * iftR fastulf * sun sin,"Faste lðt hugga dessa runor efter Fastulv,sin son",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Faste lät hugga de runor [efter] Fastulv, sin son"
34,+ iuan * stretn + merki + ok + rahnuor + eftiri boanta +,Kättilfast lade märkena efter Johan streten och Ragnvor efter sin man Holmsten,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Johan stenade minnesmärket och Ragnvör efter Bonate
35,fir--(r)iui : lit rita * kuml : yfitiRr : fnþur : sih : baosa : auk : boruþur : kuru- * kuþ hi=a=l-... * ul kuru -ial uti * a| |akla--,... lät resa kumlet efter sin fader Bause och broder ... Gud hjälpe ... föll ute i England,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Fridvi lät resa minnesmärket efter sin fader Sig, hans man och Borud, Gyrkas gudar. Gud hjälpe ..."
36,: tufi : risþi : stin : þisi : iftR : umun : sin : fila...,"Tove reste denna sten efter Umon (?), sin bolagsman",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Tove reste denna sten efter sin man Fjall
37,: amuit * rsti * sina * ţina * yti * suna * sina * rnulfu * aku * hrenki bruţur * sena * uarţi * uti * terebina * i * kalmarna * sutuma * furu * afu * skani ×× eski * rsti * runa * ţasi ×,"Amunde reste denna sten efter sin son Runulv och [efter] RIng, sin broder. [Han] blev dräpt ute i Kalmarkund, [dĺ de] for frĺn Skĺne. Eskil ristade dessa runor",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Amund reste sina sina sten efter sina sonar Rolfv, och Hringge, sin broder. Varde ut i tundra i Kalmar. Får av Skane. Öste reste denna runa."
38,...-r ' li- r-... ... ...--R ...u(r) ' sun kunars ' i ' risny suain risti,... lät resa .. efter ... Gunnars son i Risne. Sven ristade,sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,... lät resa ... sin son i Rysland. Sven ristade
39,... at ' sik ' silfa... ...--[k]an ' in ' (r)[ai-]-(n) ' -(a)stgi[-],... efter sig själv medan han levde och ... Fastgeir (?),sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"... efter sig, själ ... och ... reste"
40,iak * uait : hastain : þa : hulmstain : bryþr * menr : rynasta : a : miþkarþi : setu : stain : auk : stafa : marga eftiR * fraystain * faþur * sin *,"Jag vet Håsten och Holmsten, bröderna vara runkunnigast bland män i Midgård De satte stenen och stavar många efter Frösten fader sin",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,"Jag, Vät, händat denna hällmätan, moder av Ryngsten i Motta, stenen, och Stave, Margen, efter Frösten, sin fader"
41,ikilauh × lit + hakua * eli ţsa * eftR + sun sin × sihfastr * auk * -ihilt * broţiR hans * ţ-u muţrkun bua i hu-um,"Ingelög lät hugga denna häll efter sin son Sigfast och ... hans broder [lät ocksĺ hugga ?]. De, moder och son, bor i Husa [?]",sv,qwen3.5-0.8B-ft_multi-lang_20_epochs,Ingilaug lät hugga denna sten efter sin son Sigfast och ... hans broder. Därför blev det mycket då.
