Sample_ID,Source,Reference,Target_Language,Model,Prediction
56,§A + esse krucem tomini fugite pa=rtes atu=erse : uicit leo * de tribu iuta ratiks ta=uit,"§A Behold the cross of the Lord; flee, you hostile powers. The lion of the tribe of Juda, the root of David, has conquered. §B Four letters on the forehead-plate that Aaron bore on his forehead, Jesus Christ. §C Mark, Matthew, Luke, John. §D Tetragrammaton. Alpha and Omega.",de,qwen3.5-0.8B-ft_en,"§A (die) Kröze mit dem Tömli, das die Leute, die die Stadt und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtmauer und die Stadtma"
57,§A f... ¶ ...ku-... ¶ ...-kas--... ¶ ...-kh--...,§A ... ... ... ... §B ...,de,qwen3.5-0.8B-ft_en,§A ... ... ... ... ... ... ... ...
58,Side A ...(k)hniistmlR Side B n,[fuþor]khn[ia]s[tb]lmR …,de,qwen3.5-0.8B-ft_en,Said Äste (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die) (die)
59,iþinui ' uk ' austain ' uk ' ulfr ' uk * ol(a)[fr * litu * raisa * s]tain * iftiR hal(f)tan faþur sin,"Heðinvé and Eysteinn and Ulfr and Ólafr had the stone raised in memory of Halfdan, their father.",de,qwen3.5-0.8B-ft_en,"Ich habe das Ungarn und Ulfr und Olfr und Lott, ich habe das Steint, ich habe das Halftän, ich habe das Fäugern."
60,...-ta : bain : uas * (i)-(u)--...,This bone was ...,de,qwen3.5-0.8B-ft_en,...-ta: ich habe das (hier) getan.
61,§A (b)isi * sati : st[(n)] : þisi : iftiR : þurkut : u----þi : faþur,"§A Bisi placed this stone in memory of Þorgautr ... his father. §B And Gunna, both. Thistle, mistletoe, casket.",de,qwen3.5-0.8B-ft_en,§A (b)isi (ste)rt (ste)rt (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste) (ste
62,× ilturi × lit × raisa × stin × eftiR × sukiR × faþur × sin × kuþ × hialbi * ant * ahns ×,"<ilturi> had the stone raised in memory of Siggeirr/Seygeirr, his father. May God help his spirit.",de,qwen3.5-0.8B-ft_en,"Hundertjahrfeier für Sigi, den Vater, und für Guld, den Hälbi."
63,§A · anut · ... ...-n · sin · uk ifti(R) ... ...þa ·,ENG: Ônundr ... his son and in memory of ... ... his => §A Ônundr ... his son and in memory of ... ... §B ... …,de,qwen3.5-0.8B-ft_en,§A ... ... ... ... ...
64,+ kuþluk * lit ... ... ... ...a × sun * sin * auk * at * sik * sialfa * han * to * a lank*barþa*l--ti *,"Guðlaug had the stones raised in memory of Holmi, her son, and in memory of herself. He died in Lombardy.",de,qwen3.5-0.8B-ft_en,"Gott läßt ... ... ... ... sein, ich soll sie (die) sehr langbartheiligen lassen."
65,[anuntr ' uk ' þorbiarn ' li-u * rita sitn yftiR * katelmunt * bruþur],"Ǫnundr and Þorbjǫrn had the stone erected in memory of Ketilmundr, (their) brother.",de,qwen3.5-0.8B-ft_en,"Ganz unter dem Vorhang, der Portier, die Rettung."
66,§A þa : ræist : mik : oa=k : ræisti ¶ [: a]mundi : o=rmstæins:a:sun : a : sot=range,§A Ámundi Ormsteinn's son of Sótrangr carved and raised me then. §B The border-mark is from here east into Langaforsinn. §C fir §D ...,de,qwen3.5-0.8B-ft_en,§A Þa ræist mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir mir
67,... : þensa : iftir : eskil : (b)(r)-(þ)... …,"... this in memory of Áskell, brother …",de,qwen3.5-0.8B-ft_en,... ich habe es eskil.
68,+ suain + auk + biarn × auk × ikulfastr × litu × raisa × stin × eftiR × ikul × faþur × sin ×,"Sveinn and Bjǫrn and Ígulfastr had the stone raised in memory of Ígull, their father.",de,qwen3.5-0.8B-ft_en,"Sveinn und Bjôrn und Ígulfæstr und Ígulf, sie trugen die Steine, die sie erbaut hatten."
69,[+ hkir : rullis : raneulfr : sniaual... ...],Here rests(?) Randulfr(?) Snjóvaldr's ...,de,qwen3.5-0.8B-ft_en,Hier soll Rullis die Ranne aufgetrieben haben.
70,stifatr : sati : stin : þani : efti(r) …,Styfjaldr(?) placed this stone in memory of ...,de,qwen3.5-0.8B-ft_en,Der Steffarr hat seine Steine gestiftet.
71,[hulRstan : lit : kera : mer-... ...lf sun sin *],Holmsteinn had the landmark made ... his son.,de,qwen3.5-0.8B-ft_en,"Hülstrand hat die Quelle gemacht, mer-... ...elf, sein."
72,auþbiarn : lit : reisa : stein : ...----... hialbi sialu * has,Auðbjǫrn had the stone raised ... May (God) help his soul.,de,qwen3.5-0.8B-ft_en,Auþbiarn hat diese Steine gemacht. Er hat sie in den Hals gesteckt.
73,rehinmoþ : læt * gæra : hualf : ifir * gunnar : æsbeorna=r * so=n : ¶ {HARALDVS : ME : FECIT : MAHISTER ¶ REGINMOT * LET * GERA * HVALF :¶ IFIR : GVNNAR : ESBEORNAR : SON},Reginmóð had the vault made over Gunnarr Ásbjǫrn's son. {Haraldus me fecit magister. Reginmóð had the vault made over Gunnarr Ásbjǫrn's son.},de,qwen3.5-0.8B-ft_en,"Reinhmott hat das Geläute gemacht, und Gunnarr und Esboörnar, sein Sohn."
74,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,de,qwen3.5-0.8B-ft_en,"A, B, C, D, E, F, G, H, I, K, M, N, O, K, M, R, S, D, U."
75,[(u)tar : auk : -... ... ...þis : a=ustr × ...uk-ma],Óttarr and ... ... met his end in the east ...,de,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
76,* kiarþar + auk * ioruntr * lata ' reisa * þisa * steina * eftir * systur*suni * sina * irnmunt : auk ' ikiunt *,Gerðarr and Jǫrundr have raised these stones in memory of their sister's sons Ernmundr and Ingimundr.,de,qwen3.5-0.8B-ft_en,"Gärðar und Hörtr und Lauter und Reisa, sie haben diese Steine, sie sind die Söhne des Skandars. Sie sind die Männer."
77,kun(t)(k)el : sati : sten : þansi : eftiR : kunar : faþur : sin : sun : hruþa : halgi : lagþi : han : i : sten:þr : bruþur : sin : a : haklati : i : baþum,"Gunnkell placed this stone in memory of Gunnarr, his father, Hróði's son. Helgi laid him, his brother, in a stone coffin in Bath in England.",de,qwen3.5-0.8B-ft_en,"Gott soll seine Steine für den Mann, der seine Seele hat, und für Halgi, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg, den Halg,"
78,[sihtia]rf ' auk humbiurn ' [auk þur](b)iurn ' þiR lit[u] r[i](t)a stin þino auk b[ru * kira at iu]n faþur * [sin],"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jón, their father.",de,qwen3.5-0.8B-ft_en,"Gott hat mir und ihm, dem Herrn, den Stein gelegt, der von ihm gebrochen wurde. Er ist ein junger Mann."
79,...[r + kiarþi + kuml + þasi ·] -ftiR + kum... ...-a...-...[n +] ¶ ...----------…,... made these monuments in memory of Gummi(?) ... …,de,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ...
80,d	e	g	g	p	c|z	?	?	?,d	e	g	g	p	c/z	?	?	?,de,qwen3.5-0.8B-ft_en,... ... ...
81,+ uibaurn + risti + stin + þasa + aftiR + þurkiR + bruþur + sin,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother.",de,qwen3.5-0.8B-ft_en,"Gott habe diese Steine gebaut, denn ich habe sie."
82,§A (f)uþ sinniþik §B i guþ gæti ' (i)tþ(i)inatui--i guþ,§A cunt(?) ... §B ... May God protect ... God,de,qwen3.5-0.8B-ft_en,§A (f)üþ sinnið §B i guþ gæti (i)tþiðnatui--i guþ
83,...fi... ...(k)þu : yfiR : mu…,... laid over ...,de,qwen3.5-0.8B-ft_en,... ... ... ... ... ...
84,§P kuþbirn : uti : þaiR r(a)isþu : stan þansi : at : kuþmar : f(a)þur : sin : stuþ : triki:l(a) : i · stafn skibi : likR uistarla uf huln sar tu :,"§P Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. He who died stood valiantly in the staff of the ship; (now) lies inhumed in the west. §Q Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. Stood valiantly in the staff of the ship; lies inhumed in the west, ...",de,qwen3.5-0.8B-ft_en,"§P Kuþbirn und Þæra, ich habe diesen Stand gemacht. Kuþmar, ich habe die Steine gemacht. Ich habe die Steine in der Stadt gebaut."
85,stein * þænnna * gærðe * ¶ botolfr * steinmeist=aræ,Bótulfr the stonemaster made this stone.,de,qwen3.5-0.8B-ft_en,"Steine und Bottelfrste, die in den Bergen liegen."
86,ormiga : ulfua-r : krikiaR : iaursaliR (:) islat : serklat,"Ormika, Ulfhvatr(?), Greece, Jerusalem, Iceland, Serkland.",de,qwen3.5-0.8B-ft_en,"Grimmhaug und Ulfa-Reg, ich habe sie gestärkt."
87,-ikfastr : ak × une... ... ...a × eftiR × iluka × fþu... ...,"Sigfastr and Ónæmr ... ... in memory of Illugi, (their) father …",de,qwen3.5-0.8B-ft_en,"Ich fastr, ich habe ... ... ich habe ..."
88,§A ... ...ina : ok (l)... (þ)ena,§A ... stones and ... this §B had made ...,de,qwen3.5-0.8B-ft_en,§A ... ... ... ... ... ... ...
89,§A þurstin × uk × ragnfriR × þu (r)(i)stu × stin × þina × iftiR × (b)iur[n] × i krnbu,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn in Granbýr, §B Kalfr's brother. Vígmundr slaughtered him. May God help his spirit and soul better than he deserved.",de,qwen3.5-0.8B-ft_en,"§A Þorstinn und Ragnfríðr und Rísteinn und Þína, ich habe den Kronbaur."
90,fraybiarn : auk : kuþrun : þau : ritu : stain : at * romunt * sun * sin * snialan * haiR * at * marhu * roþkais * broþiR * kuþ * hialbi * antu * ybiR * hiok runaR [iRma : k],"Freybjǫrn and Guðrún, they erected the stone here as a landmark in memory of Hróðmundr, their able son, Hróðgeirr's brother. May God help (his) spirit. Œpir cut the runes ... ...",de,qwen3.5-0.8B-ft_en,"Fraugbräun und Kuþrun, sie trugen die Steine an Romunt, so sie nun in Norðrömsland, in Marhuga, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðrömsland, in Norðr"
91,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,de,qwen3.5-0.8B-ft_en,"A, B, C, D, E, F, G, H, I, K, L, M, N, O, P, R, S, T, U, Y, ß, ø."
92,* þurkiR : resþi : kuml : þusi : eftiR : onut : konb : faþur : sin :,"Þorgeirr raised these monuments in memory of Ônundr Moustache, his father.",de,qwen3.5-0.8B-ft_en,"Gott, ich habe den Baum gestützt."
93,þtæ : ska^rfa^þi : ulæf : fa^rby^nsun,Olafr/Oleifr Farbjǫrnsson joined this together.,de,qwen3.5-0.8B-ft_en,Gott habe ich unschuldig gemacht.
94,§PA ÷ ilon ÷ (æ)(l)rikum : nonim ÷ ilon ¶ illy : þ : ilon : r : br * sabaot : zion,§PA Elon ... ... Elon ... ... Elon ... ... Sebaoth Zion §PB Elion ... Adonai lux(?) ... grammaton Sebaoth(?) Michael Gabriel §PC Rafael. §QA Elon ... ... Elon ... ... Elon ... ... Sabaoth Zion(?) §QB Elion ... Adonai lux tetragrammaton Sadai(?) Michael Gabriel §QC Rafael.,de,qwen3.5-0.8B-ft_en,§PA ÷ Ilón ÷ Ilorikum: Nonim ÷ Ilón ÷ Illy ÷ Ilón ÷ R ÷ Br ÷ Sabaot ÷ Zion.
95,[asfriþ --- hakua × stan × at × tierf * sun * sin * nasi * at * broþur * sin likbiarn hiak + merki],"Ásfríðr had the stone cut in memory of Djarfr, her son; Nasi/Nesi in memory of his brother. Líkbjǫrn cut the landmark.",de,qwen3.5-0.8B-ft_en,"Gefragt hat er die Steine, die er in der Zeitfestezeit aufbrannte, und seine Brüder, die ihn in der Mergelzeit."
96,...-m : bruþ(i)m : ...(a)im : raist- : kumbl : þitsi : (a)-... | ... (u)k : afteR : as--l : bruþuR : sin : guþ : hi…,"... Bróðir, they raised this monument ... and in memory of Áskell, their brother. God help …",de,qwen3.5-0.8B-ft_en,"...-m: Brötne, ... (ich) habe das (Kommal) gemacht. ... ... ... ... ..."
97,Side A ... -(æ)þ-(-)ti-us : (a)-...--... | ... : os : ræh(n)aþ : k(r)... | ...-...(l)(i)(s)l(æ)i : --ks(i) ... Side B ...þ-(-)t...i... | ...-s : ræh... | ...-(s)l(æ)i : -…,... {os} regnat Christus(?) ... regnat(?) …,de,qwen3.5-0.8B-ft_en,Sides A und B ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
98,* austin * risþi * stin * ayftiR * kata * frita * sin *,"Eysteinn raised the stone in memory of Káti/Gaddi, his kinsman.",de,qwen3.5-0.8B-ft_en,"Austien und Ristien, ich habe das getan."
99,hake ÷ beanar÷sun ÷ a mik ÷ suæn ÷ os-(u)-dar÷sun ÷ slo ÷ mik ÷ osofar ÷ ræs÷t ÷ mik ÷ auk ÷ læiste ÷ oþesndhen ÷ nesta ÷ eptir ÷ olafs÷foku ÷ a seta ÷ are ÷ rikes ÷ f(o)s ÷ firþulhs ÷ hæra ÷ mahnusar ÷ norihs ÷ konohs,"Haki Bjǫrn's son owns me, Sveinn Ásmundr's son hammered me, Ásulfr carved and read me on the first Wednesday after Ólafr's-vigil in the sixth year of the reign of our worthy Sire Magnús, King of Norway.",de,qwen3.5-0.8B-ft_en,Hake und Bænan und Ösmund und Sölandr und Ræst und Mik und Leiste und Ösnæðhenn und Neta und Eptir und Olafs-Förðulhs und Hæra und Mannusar und Norihs und Konohs.
100,birla : sati : ... | ... : iftiR : tuka | mak : sin …,"Birla placed (this stone?) in memory of Tóki, his/her kinsman-by-marriage.",de,qwen3.5-0.8B-ft_en,Bergla hat ... ... sie trugen.
1,* aystin * auk * astriþr * raistu * stina * aftir * kak * sun * sin *,"Östen och Estrid reste stenarna efter Gag, sin son",sv,qwen3.5-0.8B-ft_en,"Åstien har Åstriðr, den som sköt sig."
2,eskil : sulka : sun : let : res(a) ¶ sten : þena : eft : sialfan ¶ sik * e mun * stanta * meþ * sten ¶ lifiR * uitrint * su * iaR * uan * eskil kristr * hialbi * siol * hans ¶ aok * santa * migael toki * risti * runaR * e(f)(t)(i)(R) (*) -(o)ru * ¶ stiubmoþur * sina * kunu * koþa,"Eskil, Sulkes son, lät resa denna sten efter sig själv. Alltid må stå, medan stenen lever, denna minnesskrift, som Eskil gjorde. Kristus hjälpe hans själ och Sankt Mikael.
Toke ristade runorna efter Tora, sin styvmor, en god kvinna.",sv,qwen3.5-0.8B-ft_en,"Eskil, skulda, syn. Låt dig göra detta. Stegn, på det, som du har. Liva, utrint, du, i sin, Krist, hjalbi, sin, hans, migael, risti, runa, egna, i sina, kunna, Koga."
3,iskil : auk : knauþimanr : raistu : stain : þansi : at : bruþur : sin : suera : as : uarþ : tauþr * o * eklanti kuml * kiarþu : þatsi [: ki]til  [s](b)[akR],"Eskil och Gnödigmand reste denna sten efter sin broder Sverre, som dog i England. Detta minnesmärke gjorde Kättil och Spak.",sv,qwen3.5-0.8B-ft_en,Här kan vi ha en bra stund. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har bra. Vi har
4,₫orka- ' -(u)- ' -(u)--- ' (b)(r)(a)n(t)(r) ' ---... n-...- ' ... ' ybir ' risti,Torkel och ... Brand ... Öpir ristade,sv,qwen3.5-0.8B-ft_en,Då har vi gjort det.
5,[i-rkiorþ · lit · raisa · stain] · at ' anut ' faþur · sin [auk at ...tau-...] moþur sina · kuþ · hiebi · sal · þair-,"... lät resa stenen efter Anund, sin fader , och efter ... sin moder. Gud hjälpe deras själar.",sv,qwen3.5-0.8B-ft_en,"Riktorf och lit, rädda sig, ägnar sig åt hans aukliga, men hans egna, kvästa, hösta."
6,× kilauk × aiki × nefs × totiR × lit × raisa × stin × iftiR × trakmal × muþur×faþur × sin ×,"Gillög, Ekinevs dotter, lät resa stenen efter Dragmal, sin morfar.",sv,qwen3.5-0.8B-ft_en,Kilvik och Ägi hade det. Han hade det. Han hade det.
7,sihuastr ' uk ' bratr ' uk ' uikitil elha ' lit ' rita stin iftiR ' anhuit ' sun ' sin ' sum '  tauþr '  huita'huaþum ' (k)ristr ' ialbi ' sial ' antuita,"Sigvast och Brand och Vikättel. Helga lät resa stenen efter Andvätt, sin son, som dog i vita vader. Krist hjälpe Andvätts själ.",sv,qwen3.5-0.8B-ft_en,"Sighastr och Bratr, vilken vi gjorde, vilken vi gjorde, vi gjorde, vi gjorde. Sighastr och Bratr, vilken vi gjorde, vilken vi gjorde, vilken vi gjorde, vilken vi gjorde. Kristi, jag är, jag är, jag är. Kristi, jag är, jag är, jag är."
8,aterfr * ... [* fuluki * lit(u)] * res... ... * eftiR * uiterf ' faþur [sin ...arm(i)lr * fals]...,"Ådjärv och Fulluge lät resa stenen efter Vidjärv, sin fader ...",sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
9,kilinR : r(e)isti ...(u)þur : sin : kuþ : hiabi : s(i)ol : has :,Gilling reste ... sin broder. Gud hjälpe hans själ.,sv,qwen3.5-0.8B-ft_en,Kilinn är det som har gjort detta.
10,asgautr : raisti : stin : þena : ... ...(r)(l) : faþur : sin × fostra : arna,"Åsgöt reste denna sten efter ... sin fader, Arnes fosterbroder",sv,qwen3.5-0.8B-ft_en,Åsgautr har det stängt. ... ... ... ... ...
11,: auþkil : uk : suin : karþu : kuml : þusi : RftiR : oskut : hlu : faþur :: sin : kuþan : þRkn :,"Ödkel och Sven gjorde detta minnesmärke efter Åsgöt , sin fader, en god man",sv,qwen3.5-0.8B-ft_en,Ångviks- och Sveinnens karðar. Kuml- och Þusi- och Rötis- och Hlva- och Fjôrns- och Kuðans.
12,[klintr auk blikr × ristu stin × þinsi * iftiR kunu(i)þ] × faþur × sin + han [× foR bort miþ (i)kuari + kuþ trutin hialbi ont ...](r)[a *] kristin[a þu]r[iR + --an- × ri]s[ti +],"Klint och Blek reste denna sten efter Gunnvid, sin fader. Han for bort med Ingvar. Gud drotten hjälpe alla kristnas ande. Tore ristade runorna.",sv,qwen3.5-0.8B-ft_en,"Björn, stin, þins, kunnið. Vi har bort mig, trötta, hans önska. Kristina, ..."
13,...[(u)](a)i- × [(a)]uk × ulf- litu × raisa × stai-(a) × e(f)tiR × hlftan * auk * eftiR × kunar × bryţr × sina × ţaiR * antaţus × aust... ...(u)m,"Sven och Ulv lät resa stenarna efter Halvdan och efter Gunnar, sina bröder. De dog österut ...",sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
