Sample_ID,Source,Reference,Target_Language,Model,Prediction
50,baki : fulk(s)tin þiR : raisþu : stin : þan:si : at : faþur : sin kitilhafþa þ=r=u=t=a=R= =þ=i=a=k=n uit,"Banki/Baggi (and) Folksteinn, they raised this stone in memory of their father Ketilhǫfði, a Þegn of strength. ...",de,qwen3.5-0.8B-ft_en_10_epochs,"Baki, Fulkes, der raucht, steht über den Pfennig, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn, den Kettelhahn"
51,riuiþr : risiþ : sti : þasi : auftiR : kirm : su : sin : miuk : kuþan : trik :,"<riuiþr> raised this stone in memory of Grímr, his son, a very good valiant man.",de,qwen3.5-0.8B-ft_en_10_epochs,"Rödiðr rüstet die Steine, das er nun macht. Nämlich mit dem Kamm."
52,auþa : auk : ika * auk * erintis * þriþi * hafa * muþk-... -þ um * karua * stain ra--... itiR * suain * faþur : sin * auk * at kuþfast * bruþr * sin * han uaR : sun : auþuR,"Auða and Inga and Erindís as the third, the mother and daughters have (achieved) the feat of making and raising(?) the stone in memory of Sveinn, their father, and in memory of Guðfastr, their brother. He was Auða's son.",de,qwen3.5-0.8B-ft_en_10_epochs,"Herr Hinnr, ich möchte dir die Rüstbarkei geben, die du mit Karua gestanden hast. Sie ist ein sehr gutes und schönes Geschlecht. Du bist ein guter Mann. Aber du bist nicht gut genug für den Beruf."
53,...--- × lagþu × s... …,... laid the stone ...,de,qwen3.5-0.8B-ft_en_10_epochs,... ... ... ...
54,a=u=æ ÷ maria ÷ iæssus + {ANNO : DOMINI : MO : CCCO : XLO : QUINTO : DECIMO : SEPTIMO : KLAS : AUGUSTI : CURATO : ECCLEIE : DOMINO : OLAUO : TUTORIBUS : ECCLEIE : GEDSTAUO : ET : NICHOLAO : HAQUINUS : FUDIT : HANC : CAMPANAM : MAGNO : REGE : SUECIE : DNO : SIGGONE : EPISCOPI : SCARENSI} : +,Ave Maria Jesus. {Anno domini millesimo trecentesimo sexagesimo quinto decimo septimo kalendas augusti curato ecclesiae domino Olauo tutoribus ecclesiae Gedstauo et Nicholao Haquinus fudit hanc campanam Magno rege Sueciae domino Siggone episcopo Scarensi.},de,qwen3.5-0.8B-ft_en_10_epochs,"Maria, ichssus, {ANNO : DOMINI : MO : CCCO : XLO : QUINTO : DECIMO : SEPTIMO : KLAS : AUGUSTI : CURATO : ECCLEIE : DOMINO : OLAUO : TUTORIBUS : ECCLEIE : GEDSTAUO : ET : NICHOLAO : HAQUINUS : FUDIT : HANC : CAMPANAM : MAGNO : REGE : SUECIE : DNO : SIGGONE : EPISCOPI : SCARENSI} ..."
55,osfriþr : risþi : stin : þonsi : eftiR : osgiR : hrþa : kuþan : trek : buta * sin,"Ásfríðr raised this stone in memory of Ásgeirr, her husbandman, a very good valiant man.",de,qwen3.5-0.8B-ft_en_10_epochs,"Herr Fröðr, Risse, das Stein, der jetzt steht, ist das, das ich mit gutem Herzen trinke."
56,§A + esse krucem tomini fugite pa=rtes atu=erse : uicit leo * de tribu iuta ratiks ta=uit,"§A Behold the cross of the Lord; flee, you hostile powers. The lion of the tribe of Juda, the root of David, has conquered. §B Four letters on the forehead-plate that Aaron bore on his forehead, Jesus Christ. §C Mark, Matthew, Luke, John. §D Tetragrammaton. Alpha and Omega.",de,qwen3.5-0.8B-ft_en_10_epochs,"§A Es sei Christus, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott ist, der Gott"
57,§A f... ¶ ...ku-... ¶ ...-kas--... ¶ ...-kh--...,§A ... ... ... ... §B ...,de,qwen3.5-0.8B-ft_en_10_epochs,§A ... ... ... ... ...
58,Side A ...(k)hniistmlR Side B n,[fuþor]khn[ia]s[tb]lmR …,de,qwen3.5-0.8B-ft_en_10_epochs,Gib NUR die deutsche Übersetzung aus.
59,iþinui ' uk ' austain ' uk ' ulfr ' uk * ol(a)[fr * litu * raisa * s]tain * iftiR hal(f)tan faþur sin,"Heðinvé and Eysteinn and Ulfr and Ólafr had the stone raised in memory of Halfdan, their father.",de,qwen3.5-0.8B-ft_en_10_epochs,Ich und Ulfr und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?) und Ulfr(?)
60,...-ta : bain : uas * (i)-(u)--...,This bone was ...,de,qwen3.5-0.8B-ft_en_10_epochs,...-ta ... ...
61,§A (b)isi * sati : st[(n)] : þisi : iftiR : þurkut : u----þi : faþur,"§A Bisi placed this stone in memory of Þorgautr ... his father. §B And Gunna, both. Thistle, mistletoe, casket.",de,qwen3.5-0.8B-ft_en_10_epochs,"§A Bisi sati steht, denn er ist der Vater."
62,× ilturi × lit × raisa × stin × eftiR × sukiR × faþur × sin × kuþ × hialbi * ant * ahns ×,"<ilturi> had the stone raised in memory of Siggeirr/Seygeirr, his father. May God help his spirit.",de,qwen3.5-0.8B-ft_en_10_epochs,"Hüttrí hat die Steine errichtet, sie soll sein Vater sein. Er ist ein guter Mann."
63,§A · anut · ... ...-n · sin · uk ifti(R) ... ...þa ·,ENG: Ônundr ... his son and in memory of ... ... his => §A Ônundr ... his son and in memory of ... ... §B ... …,de,qwen3.5-0.8B-ft_en_10_epochs,§A ... ... ... ich habe ...
64,+ kuþluk * lit ... ... ... ...a × sun * sin * auk * at * sik * sialfa * han * to * a lank*barþa*l--ti *,"Guðlaug had the stones raised in memory of Holmi, her son, and in memory of herself. He died in Lombardy.",de,qwen3.5-0.8B-ft_en_10_epochs,"Guthluk hat ... ... ... sein, sein Sohn und sein Bruder soll sein."
65,[anuntr ' uk ' þorbiarn ' li-u * rita sitn yftiR * katelmunt * bruþur],"Ǫnundr and Þorbjǫrn had the stone erected in memory of Ketilmundr, (their) brother.",de,qwen3.5-0.8B-ft_en_10_epochs,"Nuntr und Þorbjôrn ließen die Statue errichten. Katelmund der Bruder, der die Statue errichtet hat."
66,§A þa : ræist : mik : oa=k : ræisti ¶ [: a]mundi : o=rmstæins:a:sun : a : sot=range,§A Ámundi Ormsteinn's son of Sótrangr carved and raised me then. §B The border-mark is from here east into Langaforsinn. §C fir §D ...,de,qwen3.5-0.8B-ft_en_10_epochs,"§A röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst mir, röst"
67,... : þensa : iftir : eskil : (b)(r)-(þ)... …,"... this in memory of Áskell, brother …",de,qwen3.5-0.8B-ft_en_10_epochs,"... sein, ich soll es nicht ausgeben."
68,+ suain + auk + biarn × auk × ikulfastr × litu × raisa × stin × eftiR × ikul × faþur × sin ×,"Sveinn and Bjǫrn and Ígulfastr had the stone raised in memory of Ígull, their father.",de,qwen3.5-0.8B-ft_en_10_epochs,"Svein und Bjôrn und Ígulfastr, sie haben das Steinbruch-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-Stein-"
69,[+ hkir : rullis : raneulfr : sniaual... ...],Here rests(?) Randulfr(?) Snjóvaldr's ...,de,qwen3.5-0.8B-ft_en_10_epochs,... ...
70,stifatr : sati : stin : þani : efti(r) …,Styfjaldr(?) placed this stone in memory of ...,de,qwen3.5-0.8B-ft_en_10_epochs,Gibt NUR die deutsche Übersetzung aus.
71,[hulRstan : lit : kera : mer-... ...lf sun sin *],Holmsteinn had the landmark made ... his son.,de,qwen3.5-0.8B-ft_en_10_epochs,Gülfröst/Ülfröst/Ülfröst hat mir ... ... sein.
72,auþbiarn : lit : reisa : stein : ...----... hialbi sialu * has,Auðbjǫrn had the stone raised ... May (God) help his soul.,de,qwen3.5-0.8B-ft_en_10_epochs,"Auþbiarn hat den Stein ... gemacht, die ich habe."
73,rehinmoþ : læt * gæra : hualf : ifir * gunnar : æsbeorna=r * so=n : ¶ {HARALDVS : ME : FECIT : MAHISTER ¶ REGINMOT * LET * GERA * HVALF :¶ IFIR : GVNNAR : ESBEORNAR : SON},Reginmóð had the vault made over Gunnarr Ásbjǫrn's son. {Haraldus me fecit magister. Reginmóð had the vault made over Gunnarr Ásbjǫrn's son.},de,qwen3.5-0.8B-ft_en_10_epochs,"Rehinmoðs läßt Gera, das ist Gunnar, das ist Esbeornar, sein Sohn. Haralds macht Meister Reginmot. Let gera, hvalf, ihr Vater."
74,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,de,qwen3.5-0.8B-ft_en_10_epochs,... ... ... ... ... ... ... ... ... ... ... ... ...
75,[(u)tar : auk : -... ... ...þis : a=ustr × ...uk-ma],Óttarr and ... ... met his end in the east ...,de,qwen3.5-0.8B-ft_en_10_epochs,Gott und ich haben ... ... ... ...
76,* kiarþar + auk * ioruntr * lata ' reisa * þisa * steina * eftir * systur*suni * sina * irnmunt : auk ' ikiunt *,Gerðarr and Jǫrundr have raised these stones in memory of their sister's sons Ernmundr and Ingimundr.,de,qwen3.5-0.8B-ft_en_10_epochs,"Giarþar und Hörtrundr ließen diese Steine errichtet, damit sie im Jahr des Sängers Unni ihre Erbe hatten. Und ich gab."
77,kun(t)(k)el : sati : sten : þansi : eftiR : kunar : faþur : sin : sun : hruþa : halgi : lagþi : han : i : sten:þr : bruþur : sin : a : haklati : i : baþum,"Gunnkell placed this stone in memory of Gunnarr, his father, Hróði's son. Helgi laid him, his brother, in a stone coffin in Bath in England.",de,qwen3.5-0.8B-ft_en_10_epochs,"Kungkel sati den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den Pfennig, den"
78,[sihtia]rf ' auk humbiurn ' [auk þur](b)iurn ' þiR lit[u] r[i](t)a stin þino auk b[ru * kira at iu]n faþur * [sin],"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jón, their father.",de,qwen3.5-0.8B-ft_en_10_epochs,Gibt NUR die deutsche Übersetzung aus.
79,...[r + kiarþi + kuml + þasi ·] -ftiR + kum... ...-a...-...[n +] ¶ ...----------…,... made these monuments in memory of Gummi(?) ... …,de,qwen3.5-0.8B-ft_en_10_epochs,... ... ... ... ...
80,d	e	g	g	p	c|z	?	?	?,d	e	g	g	p	c/z	?	?	?,de,qwen3.5-0.8B-ft_en_10_epochs,Gib NUR die deutsche Übersetzung aus.
81,+ uibaurn + risti + stin + þasa + aftiR + þurkiR + bruþur + sin,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother.",de,qwen3.5-0.8B-ft_en_10_epochs,Gibt NUR die deutsche Übersetzung aus.
82,§A (f)uþ sinniþik §B i guþ gæti ' (i)tþ(i)inatui--i guþ,§A cunt(?) ... §B ... May God protect ... God,de,qwen3.5-0.8B-ft_en_10_epochs,§A Fuþ Sinniðik §B In guþ Geti ...
83,...fi... ...(k)þu : yfiR : mu…,... laid over ...,de,qwen3.5-0.8B-ft_en_10_epochs,... ... ... ... ...
84,§P kuþbirn : uti : þaiR r(a)isþu : stan þansi : at : kuþmar : f(a)þur : sin : stuþ : triki:l(a) : i · stafn skibi : likR uistarla uf huln sar tu :,"§P Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. He who died stood valiantly in the staff of the ship; (now) lies inhumed in the west. §Q Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. Stood valiantly in the staff of the ship; lies inhumed in the west, ...",de,qwen3.5-0.8B-ft_en_10_epochs,"§P Guðhbrinn, der ist der, der den Lande zerstört hat, ist der, der den Lande zerstört hat. Guðhbrinn, der ist der, der den Lande zerstört hat, ist der, der den Lande zerstört hat."
85,stein * þænnna * gærðe * ¶ botolfr * steinmeist=aræ,Bótulfr the stonemaster made this stone.,de,qwen3.5-0.8B-ft_en_10_epochs,"Stein, Pannna, Gottelfr, Steinmeisterr."
86,ormiga : ulfua-r : krikiaR : iaursaliR (:) islat : serklat,"Ormika, Ulfhvatr(?), Greece, Jerusalem, Iceland, Serkland.",de,qwen3.5-0.8B-ft_en_10_epochs,"Üngamiga Ulfrôr Krikjer Krieger, ich ist der Serket."
87,-ikfastr : ak × une... ... ...a × eftiR × iluka × fþu... ...,"Sigfastr and Ónæmr ... ... in memory of Illugi, (their) father …",de,qwen3.5-0.8B-ft_en_10_epochs,"Ich fastr, ich habe ... ... ... ich liebt."
88,§A ... ...ina : ok (l)... (þ)ena,§A ... stones and ... this §B had made ...,de,qwen3.5-0.8B-ft_en_10_epochs,§A ... ... ich ... ...
89,§A þurstin × uk × ragnfriR × þu (r)(i)stu × stin × þina × iftiR × (b)iur[n] × i krnbu,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn in Granbýr, §B Kalfr's brother. Vígmundr slaughtered him. May God help his spirit and soul better than he deserved.",de,qwen3.5-0.8B-ft_en_10_epochs,"§A Þurstin und Ragnfríðr, ihr rüststeiner, ihr Vater, ich nehbe Nerven."
90,fraybiarn : auk : kuþrun : þau : ritu : stain : at * romunt * sun * sin * snialan * haiR * at * marhu * roþkais * broþiR * kuþ * hialbi * antu * ybiR * hiok runaR [iRma : k],"Freybjǫrn and Guðrún, they erected the stone here as a landmark in memory of Hróðmundr, their able son, Hróðgeirr's brother. May God help (his) spirit. Œpir cut the runes ... ...",de,qwen3.5-0.8B-ft_en_10_epochs,"Freigibiarn und Guðrun, die ihr ruft, steht am Romain, dem Sohn, der den Römern den Rost kauft. Er hat die Rüstzeugen. Er ist der Rostkaiser. Die Rüstzeugen sind für die Rüstkaiser."
91,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,de,qwen3.5-0.8B-ft_en_10_epochs,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
92,* þurkiR : resþi : kuml : þusi : eftiR : onut : konb : faþur : sin :,"Þorgeirr raised these monuments in memory of Ônundr Moustache, his father.",de,qwen3.5-0.8B-ft_en_10_epochs,"Göðr der Respektiert, du bist der letzte der auf Nötig ist. Konborg hat das getan."
93,þtæ : ska^rfa^þi : ulæf : fa^rby^nsun,Olafr/Oleifr Farbjǫrnsson joined this together.,de,qwen3.5-0.8B-ft_en_10_epochs,"Dort steht, der soll unsilber sein."
94,§PA ÷ ilon ÷ (æ)(l)rikum : nonim ÷ ilon ¶ illy : þ : ilon : r : br * sabaot : zion,§PA Elon ... ... Elon ... ... Elon ... ... Sebaoth Zion §PB Elion ... Adonai lux(?) ... grammaton Sebaoth(?) Michael Gabriel §PC Rafael. §QA Elon ... ... Elon ... ... Elon ... ... Sabaoth Zion(?) §QB Elion ... Adonai lux tetragrammaton Sadai(?) Michael Gabriel §QC Rafael.,de,qwen3.5-0.8B-ft_en_10_epochs,§PA ÷ Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht Ilonrökum nicht
95,[asfriþ --- hakua × stan × at × tierf * sun * sin * nasi * at * broþur * sin likbiarn hiak + merki],"Ásfríðr had the stone cut in memory of Djarfr, her son; Nasi/Nesi in memory of his brother. Líkbjǫrn cut the landmark.",de,qwen3.5-0.8B-ft_en_10_epochs,"Häufiger als die anderen, die man auf dem Land hat, aber man ist nicht auf dem Land. Nami auf dem Land, aber Nami auf dem Land."
96,...-m : bruþ(i)m : ...(a)im : raist- : kumbl : þitsi : (a)-... | ... (u)k : afteR : as--l : bruþuR : sin : guþ : hi…,"... Bróðir, they raised this monument ... and in memory of Áskell, their brother. God help …",de,qwen3.5-0.8B-ft_en_10_epochs,...-m: Brüðin: ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
97,Side A ... -(æ)þ-(-)ti-us : (a)-...--... | ... : os : ræh(n)aþ : k(r)... | ...-...(l)(i)(s)l(æ)i : --ks(i) ... Side B ...þ-(-)t...i... | ...-s : ræh... | ...-(s)l(æ)i : -…,... {os} regnat Christus(?) ... regnat(?) …,de,qwen3.5-0.8B-ft_en_10_epochs,Siedle(?) ... ... ... ... ... ... ... ...
98,* austin * risþi * stin * ayftiR * kata * frita * sin *,"Eysteinn raised the stone in memory of Káti/Gaddi, his kinsman.",de,qwen3.5-0.8B-ft_en_10_epochs,"Herr Äustinn, der Stein, ist jetzt fast da, damit er (ich) hat."
99,hake ÷ beanar÷sun ÷ a mik ÷ suæn ÷ os-(u)-dar÷sun ÷ slo ÷ mik ÷ osofar ÷ ræs÷t ÷ mik ÷ auk ÷ læiste ÷ oþesndhen ÷ nesta ÷ eptir ÷ olafs÷foku ÷ a seta ÷ are ÷ rikes ÷ f(o)s ÷ firþulhs ÷ hæra ÷ mahnusar ÷ norihs ÷ konohs,"Haki Bjǫrn's son owns me, Sveinn Ásmundr's son hammered me, Ásulfr carved and read me on the first Wednesday after Ólafr's-vigil in the sixth year of the reign of our worthy Sire Magnús, King of Norway.",de,qwen3.5-0.8B-ft_en_10_epochs,"Geh nicht, du bist nicht der richtige Mann. Ich habe dir den Weg gegeben. Ich habe dir den Weg gegeben. Ich habe dir den Weg gegeben. Nimm nur die deutsche Übersetzung aus."
100,birla : sati : ... | ... : iftiR : tuka | mak : sin …,"Birla placed (this stone?) in memory of Tóki, his/her kinsman-by-marriage.",de,qwen3.5-0.8B-ft_en_10_epochs,"Börla hat ... ... ertragte, damit Marka ... ..."
1,* aystin * auk * astriþr * raistu * stina * aftir * kak * sun * sin *,"Östen och Estrid reste stenarna efter Gag, sin son",sv,qwen3.5-0.8B-ft_en_10_epochs,"Åstind och Ästriðr, det stinkande, efter kak, sin."
2,eskil : sulka : sun : let : res(a) ¶ sten : þena : eft : sialfan ¶ sik * e mun * stanta * meþ * sten ¶ lifiR * uitrint * su * iaR * uan * eskil kristr * hialbi * siol * hans ¶ aok * santa * migael toki * risti * runaR * e(f)(t)(i)(R) (*) -(o)ru * ¶ stiubmoþur * sina * kunu * koþa,"Eskil, Sulkes son, lät resa denna sten efter sig själv. Alltid må stå, medan stenen lever, denna minnesskrift, som Eskil gjorde. Kristus hjälpe hans själ och Sankt Mikael.
Toke ristade runorna efter Tora, sin styvmor, en god kvinna.",sv,qwen3.5-0.8B-ft_en_10_epochs,"Eskil, Sulei, Lét, rest, þen, eft, sialfan, sig, men, stanta, mig, sten, lifiR, uitrint, su, iaR, eskil kristr, hialbi, sin, hans, aok, santa, migael, toki, rist, runa, efti- och róar, stingumóðurs sina kunna, koga."
3,iskil : auk : knauþimanr : raistu : stain : þansi : at : bruþur : sin : suera : as : uarþ : tauþr * o * eklanti kuml * kiarþu : þatsi [: ki]til  [s](b)[akR],"Eskil och Gnödigmand reste denna sten efter sin broder Sverre, som dog i England. Detta minnesmärke gjorde Kättil och Spak.",sv,qwen3.5-0.8B-ft_en_10_epochs,"Iskil och Knauðimannr, þansi, þansi, at bruðr sin söna. Ás varð i gull. Þá till sig bäst."
4,₫orka- ' -(u)- ' -(u)--- ' (b)(r)(a)n(t)(r) ' ---... n-...- ' ... ' ybir ' risti,Torkel och ... Brand ... Öpir ristade,sv,qwen3.5-0.8B-ft_en_10_epochs,Ange endast den svenska översättningstexten.
5,[i-rkiorþ · lit · raisa · stain] · at ' anut ' faþur · sin [auk at ...tau-...] moþur sina · kuþ · hiebi · sal · þair-,"... lät resa stenen efter Anund, sin fader , och efter ... sin moder. Gud hjälpe deras själar.",sv,qwen3.5-0.8B-ft_en_10_epochs,... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
6,× kilauk × aiki × nefs × totiR × lit × raisa × stin × iftiR × trakmal × muþur×faþur × sin ×,"Gillög, Ekinevs dotter, lät resa stenen efter Dragmal, sin morfar.",sv,qwen3.5-0.8B-ft_en_10_epochs,"Kilauk, ägg, nefs, det är det jag läser. Tack för traktala, medvårda."
7,sihuastr ' uk ' bratr ' uk ' uikitil elha ' lit ' rita stin iftiR ' anhuit ' sun ' sin ' sum '  tauþr '  huita'huaþum ' (k)ristr ' ialbi ' sial ' antuita,"Sigvast och Brand och Vikättel. Helga lät resa stenen efter Andvätt, sin son, som dog i vita vader. Krist hjälpe Andvätts själ.",sv,qwen3.5-0.8B-ft_en_10_epochs,"Sigvestr och Bratr och Uviketil, det är rätten att stinga, att anhuvnet ska vara hans sum. Tjöhär är Kristi."
8,aterfr * ... [* fuluki * lit(u)] * res... ... * eftiR * uiterf ' faþur [sin ...arm(i)lr * fals]...,"Ådjärv och Fulluge lät resa stenen efter Vidjärv, sin fader ...",sv,qwen3.5-0.8B-ft_en_10_epochs,"Återfr ... fuluki, läste ... i ett för att vara ute i världen."
9,kilinR : r(e)isti ...(u)þur : sin : kuþ : hiabi : s(i)ol : has :,Gilling reste ... sin broder. Gud hjälpe hans själ.,sv,qwen3.5-0.8B-ft_en_10_epochs,Kilinr: röstar av hur han har skapat.
10,asgautr : raisti : stin : þena : ... ...(r)(l) : faþur : sin × fostra : arna,"Åsgöt reste denna sten efter ... sin fader, Arnes fosterbroder",sv,qwen3.5-0.8B-ft_en_10_epochs,... ... ... ... hans första.
