Sample_ID,Source,Reference,Target_Language,Model,Prediction
79,...[r + kiarþi + kuml + þasi ·] -ftiR + kum... ...-a...-...[n +] ¶ ...----------…,... made these monuments in memory of Gummi(?) ... …,de,qwen3.5-4B-ft_multi-lang_20_epochs,... made these monuments in memory of Kum- ... …
80,d	e	g	g	p	c|z	?	?	?,d	e	g	g	p	c/z	?	?	?,de,qwen3.5-4B-ft_multi-lang_20_epochs,... ... ... ... ... ... ... ...
81,+ uibaurn + risti + stin + þasa + aftiR + þurkiR + bruþur + sin,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother."
82,§A (f)uþ sinniþik §B i guþ gæti ' (i)tþ(i)inatui--i guþ,§A cunt(?) ... §B ... May God protect ... God,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A May you be rewarded with your life in God. May you die in God's grace. §B May you be rewarded with your life in God.
83,...fi... ...(k)þu : yfiR : mu…,... laid over ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,... made(?) you over(?) ...
84,§P kuþbirn : uti : þaiR r(a)isþu : stan þansi : at : kuþmar : f(a)þur : sin : stuþ : triki:l(a) : i · stafn skibi : likR uistarla uf huln sar tu :,"§P Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. He who died stood valiantly in the staff of the ship; (now) lies inhumed in the west. §Q Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. Stood valiantly in the staff of the ship; lies inhumed in the west, ...",de,qwen3.5-4B-ft_multi-lang_20_epochs,"§P Guðbjǫrn, Oddi(?) they raised this stone in memory of Guðmarr, their father, a very able steward, staff-keeper of the ships. ... ... ... ... §Q Guðbjǫrn, Oddi(?) they raised this stone in memory of Guðmarr, their father, a very able steward, staff-keeper of the ships, ... ... ... ... §R Guðbjǫrn, Oddi(?) they raised this stone in memory of Guðmarr, their father, a very able steward, staff-keeper of the ships, ... ... ... ..."
85,stein * þænnna * gærðe * ¶ botolfr * steinmeist=aræ,Bótulfr the stonemaster made this stone.,de,qwen3.5-4B-ft_multi-lang_20_epochs,"Steenmade, Þólmundr made this stone."
86,ormiga : ulfua-r : krikiaR : iaursaliR (:) islat : serklat,"Ormika, Ulfhvatr(?), Greece, Jerusalem, Iceland, Serkland.",de,qwen3.5-4B-ft_multi-lang_20_epochs,The evening bell of the watch of the wardens is struck at eight.
87,-ikfastr : ak × une... ... ...a × eftiR × iluka × fþu... ...,"Sigfastr and Ónæmr ... ... in memory of Illugi, (their) father …",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Leiffast and Unn-... ... in memory of Illugi, (his) father ..."
88,§A ... ...ina : ok (l)... (þ)ena,§A ... stones and ... this §B had made ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... Ingvarr(?) and ... this. §B ... this.
89,§A þurstin × uk × ragnfriR × þu (r)(i)stu × stin × þina × iftiR × (b)iur[n] × i krnbu,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn in Granbýr, §B Kalfr's brother. Vígmundr slaughtered him. May God help his spirit and soul better than he deserved.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn of Kringabó. §B ..."
90,fraybiarn : auk : kuþrun : þau : ritu : stain : at * romunt * sun * sin * snialan * haiR * at * marhu * roþkais * broþiR * kuþ * hialbi * antu * ybiR * hiok runaR [iRma : k],"Freybjǫrn and Guðrún, they erected the stone here as a landmark in memory of Hróðmundr, their able son, Hróðgeirr's brother. May God help (his) spirit. Œpir cut the runes ... ...",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Freybjǫrn and Guðrún, they erected the stone in memory of Hróðmundr, their able son, Hróðgeirr and (their) brother - may God help - their son. Œpir cut the runes."
91,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,de,qwen3.5-4B-ft_multi-lang_20_epochs,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.
92,* þurkiR : resþi : kuml : þusi : eftiR : onut : konb : faþur : sin :,"Þorgeirr raised these monuments in memory of Ônundr Moustache, his father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Þorgeirr raised these monuments in memory of Ǫnundr the widower, his father."
93,þtæ : ska^rfa^þi : ulæf : fa^rby^nsun,Olafr/Oleifr Farbjǫrnsson joined this together.,de,qwen3.5-4B-ft_multi-lang_20_epochs,Ulfr's son Skarfaði coloured this stone.
94,§PA ÷ ilon ÷ (æ)(l)rikum : nonim ÷ ilon ¶ illy : þ : ilon : r : br * sabaot : zion,§PA Elon ... ... Elon ... ... Elon ... ... Sebaoth Zion §PB Elion ... Adonai lux(?) ... grammaton Sebaoth(?) Michael Gabriel §PC Rafael. §QA Elon ... ... Elon ... ... Elon ... ... Sabaoth Zion(?) §QB Elion ... Adonai lux tetragrammaton Sadai(?) Michael Gabriel §QC Rafael.,de,qwen3.5-4B-ft_multi-lang_20_epochs,"§PA I long for your salvation, Lord, for Zion. §PB I long for you, Lord, for your love (mercy) and for your house."
95,[asfriþ --- hakua × stan × at × tierf * sun * sin * nasi * at * broþur * sin likbiarn hiak + merki],"Ásfríðr had the stone cut in memory of Djarfr, her son; Nasi/Nesi in memory of his brother. Líkbjǫrn cut the landmark.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Ásfríðr had the stone cut in memory of Djarfrǫðr, her son; Nesir/Nesi in memory of his brother. Líkbjǫrn cut. Mark!"
96,...-m : bruþ(i)m : ...(a)im : raist- : kumbl : þitsi : (a)-... | ... (u)k : afteR : as--l : bruþuR : sin : guþ : hi…,"... Bróðir, they raised this monument ... and in memory of Áskell, their brother. God help …",de,qwen3.5-4B-ft_multi-lang_20_epochs,"...-mundr(?), Brœtr(?), ... raise this monument ... and in memory of Ásval(?), their brother. God help ..."
97,Side A ... -(æ)þ-(-)ti-us : (a)-...--... | ... : os : ræh(n)aþ : k(r)... | ...-...(l)(i)(s)l(æ)i : --ks(i) ... Side B ...þ-(-)t...i... | ...-s : ræh... | ...-(s)l(æ)i : -…,... {os} regnat Christus(?) ... regnat(?) …,de,qwen3.5-4B-ft_multi-lang_20_epochs,... ... ... ... ... ... …
98,* austin * risþi * stin * ayftiR * kata * frita * sin *,"Eysteinn raised the stone in memory of Káti/Gaddi, his kinsman.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Eysteinn raised the stone in memory of Káti, his free wife."
99,hake ÷ beanar÷sun ÷ a mik ÷ suæn ÷ os-(u)-dar÷sun ÷ slo ÷ mik ÷ osofar ÷ ræs÷t ÷ mik ÷ auk ÷ læiste ÷ oþesndhen ÷ nesta ÷ eptir ÷ olafs÷foku ÷ a seta ÷ are ÷ rikes ÷ f(o)s ÷ firþulhs ÷ hæra ÷ mahnusar ÷ norihs ÷ konohs,"Haki Bjǫrn's son owns me, Sveinn Ásmundr's son hammered me, Ásulfr carved and read me on the first Wednesday after Ólafr's-vigil in the sixth year of the reign of our worthy Sire Magnús, King of Norway.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Háki Beanar's son owns me. Sven Oddvar's brother said to me. Óssarr destroyed me and wrote the thirteenth rune after Ólaf's fight in the west. Are the king's forces the first to destroy me. Magnús of Norrøns, king of the Vikings."
100,birla : sati : ... | ... : iftiR : tuka | mak : sin …,"Birla placed (this stone?) in memory of Tóki, his/her kinsman-by-marriage.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Bjǫlrge(?) placed ... in memory of Tóki, his kinsman-by-marriage …"
1,* aystin * auk * astriþr * raistu * stina * aftir * kak * sun * sin *,"Östen och Estrid reste stenarna efter Gag, sin son",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Östen och Ästrid reste stenarna efter Käk, sin son"
2,eskil : sulka : sun : let : res(a) ¶ sten : þena : eft : sialfan ¶ sik * e mun * stanta * meþ * sten ¶ lifiR * uitrint * su * iaR * uan * eskil kristr * hialbi * siol * hans ¶ aok * santa * migael toki * risti * runaR * e(f)(t)(i)(R) (*) -(o)ru * ¶ stiubmoþur * sina * kunu * koþa,"Eskil, Sulkes son, lät resa denna sten efter sig själv. Alltid må stå, medan stenen lever, denna minnesskrift, som Eskil gjorde. Kristus hjälpe hans själ och Sankt Mikael.
Toke ristade runorna efter Tora, sin styvmor, en god kvinna.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Eskil Sulkes son lät resa denna sten efter sig själv. Han ska stå med sten, som var vid liv, svägerson till Eskil. Krist hjälpe hans själ och helige Michael. Torge riste runorna efter sin styvmor, en god kvinna."
3,iskil : auk : knauþimanr : raistu : stain : þansi : at : bruþur : sin : suera : as : uarþ : tauþr * o * eklanti kuml * kiarþu : þatsi [: ki]til  [s](b)[akR],"Eskil och Gnödigmand reste denna sten efter sin broder Sverre, som dog i England. Detta minnesmärke gjorde Kättil och Spak.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,Iskil och Knodeman reste denna sten efter sin broder Svara. Han dog i England. Goml gjorde dessa minnesmärken. Ketil spåkare
4,₫orka- ' -(u)- ' -(u)--- ' (b)(r)(a)n(t)(r) ' ---... n-...- ' ... ' ybir ' risti,Torkel och ... Brand ... Öpir ristade,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Torke ... bröderna ... styren ... Öpir ristade
5,[i-rkiorþ · lit · raisa · stain] · at ' anut ' faþur · sin [auk at ...tau-...] moþur sina · kuþ · hiebi · sal · þair-,"... lät resa stenen efter Anund, sin fader , och efter ... sin moder. Gud hjälpe deras själar.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Ingerd lät resa stenen efter Anund, sin fader, och efter ... sin moder. Gud hjälpe deras själ."
6,× kilauk × aiki × nefs × totiR × lit × raisa × stin × iftiR × trakmal × muþur×faþur × sin ×,"Gillög, Ekinevs dotter, lät resa stenen efter Dragmal, sin morfar.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Gillaug och Nevs, Todis dotter, lät resa stenen efter Trakmal, sin moderfader"
7,sihuastr ' uk ' bratr ' uk ' uikitil elha ' lit ' rita stin iftiR ' anhuit ' sun ' sin ' sum '  tauþr '  huita'huaþum ' (k)ristr ' ialbi ' sial ' antuita,"Sigvast och Brand och Vikättel. Helga lät resa stenen efter Andvätt, sin son, som dog i vita vader. Krist hjälpe Andvätts själ.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Sigfast och Brand och Vigtil (och) Elva lät resa stenen efter Andvätt, sin son, som dog av hävdande. May Kristus hjälpa Andvättes själ."
8,aterfr * ... [* fuluki * lit(u)] * res... ... * eftiR * uiterf ' faþur [sin ...arm(i)lr * fals]...,"Ådjärv och Fulluge lät resa stenen efter Vidjärv, sin fader ...",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Älvfr ... Fulluge lät resa ... efter Väderve, sin fader ..."
9,kilinR : r(e)isti ...(u)þur : sin : kuþ : hiabi : s(i)ol : has :,Gilling reste ... sin broder. Gud hjälpe hans själ.,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Gilling reste [efter] sin broder. Gud hjälpe hans själ.
10,asgautr : raisti : stin : þena : ... ...(r)(l) : faþur : sin × fostra : arna,"Åsgöt reste denna sten efter ... sin fader, Arnes fosterbroder",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Asgot reste denna sten ... sin fader, arvister"
11,: auþkil : uk : suin : karþu : kuml : þusi : RftiR : oskut : hlu : faþur :: sin : kuþan : þRkn :,"Ödkel och Sven gjorde detta minnesmärke efter Åsgöt , sin fader, en god man",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Audkil och Sven gjorde detta kumle efter Åsgöt, sin fader, en god man"
12,[klintr auk blikr × ristu stin × þinsi * iftiR kunu(i)þ] × faþur × sin + han [× foR bort miþ (i)kuari + kuþ trutin hialbi ont ...](r)[a *] kristin[a þu]r[iR + --an- × ri]s[ti +],"Klint och Blek reste denna sten efter Gunnvid, sin fader. Han for bort med Ingvar. Gud drotten hjälpe alla kristnas ande. Tore ristade runorna.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Kling och Blåk reste denna sten efter Gunnvid, sin fader. Han reste bort med Ingvar. Gud Vårt Fader hjälpe hans ande ... Kristus, den som ristade."
13,...[(u)](a)i- × [(a)]uk × ulf- litu × raisa × stai-(a) × e(f)tiR × hlftan * auk * eftiR × kunar × bryţr × sina × ţaiR * antaţus × aust... ...(u)m,"Sven och Ulv lät resa stenarna efter Halvdan och efter Gunnar, sina bröder. De dog österut ...",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"... och Ulv lät resa stenen efter Halvdan och efter Gunnar, sina bröder. De ägdos österut ..."
14,+ a-... ... ...- + ra---u + stain + eftir haruk + bruþur + sin + in + rakn-... ... ...anta + sin + auk + at suni + ... ... ... ...ar þisi,"... reste stenen till minne av Haruk, deras broder, och Ragnhild [?] sin make och efter [deras] söner ... dessa runor",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"... lät resa stenen efter Häring, sin broder. Och Ragnvald lät resa denna sten efter sin make och efter sina söner"
15,ulfr * uk uikil + uk syrkil * þa... ...- stain * þina i(f)(t)iR ayt--u faþur sin ku*þ (h)ia[lbi] a-t,Ulf och Vikel och Syrkel de .. denna sten efter ... sin fader. Gud hjälpe anden,sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Ulf och Vigil och Sörkil de lade denna sten efter Ötlev, deras fader. Gud hjälpe"
16,+ hialmuiþr + raisti + stain + at * þorkut + sun sn + amuti + risti + runar +,"Hjälmvid reste stenen efter Torgöt, sin son. Amunde ristade runorna.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Hjälmd vid reste stenen efter Torgöt, sin son. Amunde ristade runorna"
17,+ þæ(t)(t)a · hus · er · u... kt · dt^rotne · ua^ro... o^k mo^ðo^r · ha^ns · ma^riu a^k pet^re postola,Detta hus är vigt åt vår Herre och hans moder Maria och Petrus aposteln,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Detta hus är uppfört till minne av moder och son till Maria och Peter apostlar
18,otrukr * ahmuntr : sihraifr : þaiR : litu : hakua : stain : at : bofa : faþur : sin * snialan *,"Otrygg, Agmund, Sigrev, de lät hugga stenen efter Bove, sin fader klok",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Ottr, Agmund, Sigreifr, de lät hugga stenen efter Bofe, sin fader, en mycket skicklig man"
19,...mikR * lit * hkua * stain iftR s-... sin koþan,[Hä]ming lät hugga stenen efter sin gode [son],sv,qwen3.5-4B-ft_multi-lang_20_epochs,... -mög lät hugga stenen efter ... sin gode man
20,ikifastr ' lit ' raisa ' stain * uk ' bro ' kera ' eftiR ' iarlabaka ' faþur ' s[in ' uk ' sun ' io]runa ' uk ' ketilau lit ' at ' bonta ' sin ybir risti,"Ingefast lät resa stenen och göra bron efter Jarlabanke sin fader och Joruns son, och Kättilö lät [resa stenen] efter sin man. Öpir ristade",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Ingefast lät resa stenen och göra bron efter Jarlabanke, sin fader, Jorunes son. Och Kättilå lät [resa stenen och göra bron] efter sin man. Öpir ristade."
21,ra(h)nfriþr ' lit rasa stain þino ' aftiR biurn * sun þaiRa * kitilmun(t)aR ' kuþ mialbi hons (a)nt auk| |kuþs (m)uþiR hon fil a uirlanti * in osmuntr markaþi,"Ragnfrid lät resa denna sten efetr Björn, hennes och Kättilmunds son. Gud och Guds moder hjälpe hans ande. Han föll i Virland. Och Åsmund ristade.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Ragnfrid lät resa denna sten efter Björn, sin son, och Kättilmunde. Gud och Guds moder hjälpe hans ande. Han dog i Värmland. och Åsmund ristade."
22,ma=ria : ilYihi-- ¶ iY i(Y)a=nis fa=þi(i)(r) ¶ (-)isu tius (*) mius ilYi ¶ Yk sunr Yk anti,"Maria, Eloihim, Johannes, Johannes fader, Jesus, min Gud, Eloi och sonen och anden",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Min kärleksfulla make, din fader, min älskade son, min älskade son"
23,þuri × risþi stn × þansi iftR × þuriuþ × faþur si(n),"Tore reste denna sten efter Torvid, sin fader",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Tore reste denna sten efter Tore, sin fader"
24,: sluta : reisþi : s(t)ein : þena : eftiR : esbiurn : felaga : sin : auk : karþi : bru : þesi,"Sluta reste denna sten efter Esbjörn, sin bolagsman",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Slaguta reste denna sten efter Asbjörn, sin kompis, och gjorde denna bro"
25,[: sbak]R (:) le[t] : kerua : kuml : eftiR : suni : sina : suen : auk * rymik,Spak lät göra minnesmärket efter sina söner Sven och Röming,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Spak lät göra kumlet efter sina söner Sven och Rymerik
26,ulafR : sati : stin : þansi : eftiR : siba : sun : sin,"Olov satte denna sten efter Sibbe, sin son",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Olav satte denna sten efter Sibbe, sin son"
27,kuþr... ... (f)aþur sin * fur * hfila * hn * til * iklans * kuþ halbi * sil hns,Gudr ... sin fader. Han for manligen till England. Gud hjälpe hans själ.,sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Gud ... sin fader för hvalpen, han till Ingelund. Gud hjälpe hans själ."
28,hulfr · uk · uþulfr ' li(t)... ...,Ulv och Ödulv lät ...,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Holmfr och Othulv lät ...
29,faþiR : lit : hukua : runaR : þisi : uftiR : osur : bruþur : sin : is : nur : uarþ : tuþr : i : uikiku :,"Fader lät hugga dessa runor efter Asser, sin broder, som dog i norr i viking.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Fader lät hugga dessa runor efter Ösur, sin broder, som dog i Norge"
30,...rti : le(g)iR : koþ(r) : ---... ...-na : has : lit : rist : kuml : a- : (k)aiRielmR : ... : ainika : sun : þaiRa ·: trabu : leybika- : ... ...naR : at : feþrka : baþa : kuþ : -(e)... ...,"... god läkare[?] ... hans hustru lät rista/resa minnesmärket efter Gairhjälm ... deras ende son
dräpte lybeckare ... stenar[?] efter far och son, de båda. Gud hjälpe ...",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"... efter Kodd, hans make lät rista minnesmärket. År 918 [?] inka son de som ligger här [dörda i en krigsaktion] ... härvid är fader och man, båda goda ..."
31,ţorstain (l)(i)... ...sa : stain : ţena : ... sik : sialfan : auk : sun : sin : hefni : uaR til : enklans : ukr : trenkr : farin : uarţ : ţa * haima : at : harmi tauţr kuţ hialbi : sialu : ţaima bruni : auk : sloţi : ţaiR ...(u) stan ţena,"Torsten lät resa denna sten efter sig själv och sin son Hävner. Till England hade den unge kämpen farit, dog sedan sorgligen hemma. Gud hjälpe deras själar. Brune och Slode ristade denna sten.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Torsten lät resa denna sten ... sig själva och sin son. Han hade till enklings dröm fört sig bort, hämnade sig mot de drömmare som drömmade. Gud hjälpe de drömmares själar! De brända och slöta, de reste denna sten."
32,[...is * haou]... ...-fr * ka(s)l ' ok * iufrfast ' lit ' rsa s[tn iftu * faiau sein] ...-l,... och Jovurfast lät resa stenen efter sin fader,sv,qwen3.5-4B-ft_multi-lang_20_epochs,... och Jovfast lät resa stenen efter sin fader ...
33,fasti * lit * hkua * runar * ±isar * iftR fastulf * sun sin,"Faste lðt hugga dessa runor efter Fastulv,sin son",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Faste lät hugga runorna efter Fastulv, sin son"
34,+ iuan * stretn + merki + ok + rahnuor + eftiri boanta +,Kättilfast lade märkena efter Johan streten och Ragnvor efter sin man Holmsten,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Johan reste minnesmärket och Ragnvör efter sin man
35,fir--(r)iui : lit rita * kuml : yfitiRr : fnþur : sih : baosa : auk : boruþur : kuru- * kuþ hi=a=l-... * ul kuru -ial uti * a| |akla--,... lät resa kumlet efter sin fader Bause och broder ... Gud hjälpe ... föll ute i England,sv,qwen3.5-4B-ft_multi-lang_20_epochs,... lät resa kumlet efter sin fader Bosa och Kuros broder. Gud hjälpe ...
36,: tufi : risþi : stin : þisi : iftR : umun : sin : fila...,"Tove reste denna sten efter Umon (?), sin bolagsman",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Tove reste denna sten efter Ommund, sin man"
37,: amuit * rsti * sina * ţina * yti * suna * sina * rnulfu * aku * hrenki bruţur * sena * uarţi * uti * terebina * i * kalmarna * sutuma * furu * afu * skani ×× eski * rsti * runa * ţasi ×,"Amunde reste denna sten efter sin son Runulv och [efter] RIng, sin broder. [Han] blev dräpt ute i Kalmarkund, [dĺ de] for frĺn Skĺne. Eskil ristade dessa runor",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Amygd(?) reste dessa stenar efter sina söner, Rönulf och Ĺrenge, Hrenings son, som ut till terbinerna i Kalmars socken, fört skatt från Eski. Eski ristade dessa runor."
38,...-r ' li- r-... ... ...--R ...u(r) ' sun kunars ' i ' risny suain risti,... lät resa .. efter ... Gunnars son i Risne. Sven ristade,sv,qwen3.5-4B-ft_multi-lang_20_epochs,... lät resa runorna ... Gunnars son i Risön. Svein ristade
39,... at ' sik ' silfa... ...--[k]an ' in ' (r)[ai-]-(n) ' -(a)stgi[-],... efter sig själv medan han levde och ... Fastgeir (?),sv,qwen3.5-4B-ft_multi-lang_20_epochs,... efter sig själv. ... kran. och ...
40,iak * uait : hastain : þa : hulmstain : bryþr * menr : rynasta : a : miþkarþi : setu : stain : auk : stafa : marga eftiR * fraystain * faþur * sin *,"Jag vet Håsten och Holmsten, bröderna vara runkunnigast bland män i Midgård De satte stenen och stavar många efter Frösten fader sin",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Jakt var hästen då Holmsten, Brysten, runastens broder, med Mitgarde satte stenen och många stavar efter Frösten, sin fader"
41,ikilauh × lit + hakua * eli ţsa * eftR + sun sin × sihfastr * auk * -ihilt * broţiR hans * ţ-u muţrkun bua i hu-um,"Ingelög lät hugga denna häll efter sin son Sigfast och ... hans broder [lät ocksĺ hugga ?]. De, moder och son, bor i Husa [?]",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Ingelaut lät hugga stenen efter sina söner Sigfast och ... , hans broder. Han blev myckes ära i huset."
42,... l(i)t (:) r(i)(s)(a) : stain : e... ...-an : s(u)(l)... ¶ ... ...(a)uþr : ... ¶ ...(n) : auk : kuþmuntr : þaR [:] [r]... ...[(a)R] : a enklanti : i skiu (:) -uilis : kr... ... ...,"... lät resa stenen efter ... ... död ... och Gudmund, de ristade runorna. Han vilar i Skia i England. Kristus ...",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"... lät resa stenen efter ... sin ... Gud ... Gud och Gudmund, de ristade ..."
43,* uebiurn * sa(t)(i) * (i)stin * (þ)ina * eftir * tuli * sunu * sin * tereke * haraþa kuþan,"Vebjörn satte denna sten efter Toli, sin son, en mycket god man",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Vébjörn satte denna sten efter Tule, sin son, en mycket god man"
44,sloþi rahnfriþ þaun * litu * hakua * stain * iftiR * ihulbiarn * sun * sin * hialbi * kristr ant * has,"Slode, Ragnfrid de lät hugga stenen efter Igulbörn, sin son. Kristus hjälpe hans ande.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Slode, Ragnfrid, de lät hugga stenen efter Igulbjörn, sin son. Hjälpe Kristus ande!"
45,× hulmaiR × auk × kuni × litu × raisa × stain ×× þina × eftiR × sota × faþur × sin ×,"Holmger och Gunne lät resa denna sten efter Sote, sin fader",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Holmger och Gunne lät resa denna sten efter Sote, sin fader"
46,[× gan]uiþr : o^k · botuiþr  · [kaslla · o^k · þair] letu · haga · an stain · o^k · yfr · sin faþur · butair · aitin · guþ · alssualtuhr · hafi · þina · sial · o^k þa uar · l · o... pirimst^efr o^k fir sunutahr · o^k en ha do,Gannvid och Botvid i Kassla och de lät hugga en sten och över sin fader salig Botair. Må Gud allsmäktig ha din själ. Och då var l primstav och fir söndags[runa] och när han dog.,sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Gannvid och Botvid, Kassella och de lät hugga stenen och efter sin fader Botvid. Allsväldige Gud hjälpe hans själ och de som ..."
47,+ [o]l-(f) : [... litu : kiara : stain : ţana : ufir : sin : sun : b]u(t)a(i)[- u]-------s-afiţi... -(o)ţur ruţu(i)- ... bat-rn(o)(s)...ur : firir ţaira (s)ial ---...u--...---...----- -l-n...--a--- :,Olaf ... lät göra denna sten över sin son Botgeir (?) ... moder Rodve ... för deras själar ...,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Olaf ... lät göra denna sten över sin son Bode ... orðrunn ... sin fader. Be ...
48,... aistin + fnţur * sia auk stia + b(r)uţur si(n) + k...,"... [efter] Östen, sin fader, och Sten, sin broder ...",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"... Edsten, sin fader och stenen, sin broder ..."
49,+ hiar : ritiR : kulaifr : ok : ... ... : ku₫ : biarhi : sial : hans ×,Här reser Gudlev och ... Gud hjälpe hans själ,sv,qwen3.5-4B-ft_multi-lang_20_epochs,Här reste Guleifr och ... ... Gud någe hans själ
50,æ iarlaæbaki æ lit raisa [æ] staina æ ±asa at sik æ kuikuan æ auk bru ±isa kar±i æ fur ont sina æ auk æ ain ati tabu ala-,"Jarlabanke lðt resa dessa stenar efter sig, medan han levde, och han gjorde denna bro f—r sin sjðl, och han ðgde ensam hela Tðby",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Jarlabbe lät resa dessa stenar efter sig, en god kung, och gjorde bron för sin ande. Och ännu äger den staden alla."
51,[:] a[sur] * karþi : kubl : þesi : eftiR : uit : faþur : sin * [h]an uaR : mana : mestr : uniþikR [:] uaR : i[n]tr : mataR : uk umun hats : kuþr * þi(k)[n] kus tru : kuþa : hafþi :,"Assur gjorde detta minnesmärke efter Öjvind, sin fader. Han var av män den meste oniding, var frikostig med mat och ej sinnad för hat. Den gode tegnen hade en god gudstro.",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Åsurr gjorde detta minnesmärke efter Vite, sin fader. Han var den mest ondisse man som var i Norge. Han var galen av mat och full av hat. En god kung valde honom."
52,ilugi * ... [bro iftiR ka]... ...þur sin| |nytan,Illuge [lät göra] bron efter ... sin duktige fader / broder,sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Iluge ... bro efter ... sin fader / broder, nyten [den gode]"
53,* aki * uruni * risti * ifti * (b)ui * [bruþur] ...,"Åke ristade runorna efter Bue, sin broder",sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Agge och Orunne reste [stenen] efter Björn, sin broder"
54,ristu * stina * uk * staf * uan * uk * in * mikla * at * iartiknum uk kuri₫i * kas at * uiri * ₫u mon i krati * kiatit lata kunar ik stin,De reste stenarna / och även staven därovan(?) / den stora / till hederstecken(?). / Också Gyrid / älskade sin make. / Därför i sorgekväde / skall han besjungas. Gunnar högg stenen,sv,qwen3.5-4B-ft_multi-lang_20_epochs,"Riste reste stenarna och stavade och inledde de stora under Jartingum och Kyrreger under Vire. Han levde i Gråden. Kätten lät, Gunnar högg stenen."
